Smile,Type,LUMO_ev
[N+]1(C)=CN(CCCC(C)C(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.997000217437744
[N+]1(C)=CN(CCCC(C)C(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.998000144958496
[N+]1(C)=CN(CCCC(C)C(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-5.006999969482422
[N+]1(C)=CN(CCCC(CC)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-5.004000186920166
[N+]1(C)=CN(CCCC(CC)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-5.0
[N+]1(C)=CN(CCCC(CC)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.995999813079834
[N+]1(C)=CN(CCCC(CC)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-5.001999855041504
[N+]1(C)=CN(CCCC(CCC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.986000061035156
[N+]1(C)=CN(CCCC(C(C)C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.997000217437744
[N+]1(C)=CN(CCCC(C(C)C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.974999904632568
[N+]1(C)=CN(CCCC(C)(C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.994999885559082
[N+]1(C)=CN(CCCC(C)(C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-5.0
[N+]1(C)=CN(CCCC(C)(C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.991000175476074
[N+]1(C)=CN(CCCC(C)(C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.994999885559082
[N+]1(C)=CN(CCCC(C)(CC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-5.002999782562256
[N+]1(C)=CN(CCCC(C)(CC)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.995999813079834
[N+]1(C)=CN(CCCC(CC)(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.986000061035156
[N+]1(C)=CN(CCC(C)CCCCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.993000030517578
[N+]1(C)=CN(CCC(C)CCCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-5.007999897003174
[N+]1(C)=CN(CCC(C)CCC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.995999813079834
[N+]1(C)=CN(CCC(C)CCC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.991000175476074
[N+]1(C)=CN(CCC(C)CC(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.986999988555908
[N+]1(C)=CN(CCC(C)CC(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.98799991607666
[N+]1(C)=CN(CCC(C)CC(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.986000061035156
[N+]1(C)=CN(CCC(C)CC(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.989999771118164
[N+]1(C)=CN(CCC(C)C(C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.982999801635742
[N+]1(C)=CN(CCC(C)C(C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.98199987411499
[N+]1(C)=CN(CCC(C)C(C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.9730000495910645
[N+]1(C)=CN(CCC(C)C(C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.956999778747559
[N+]1(C)=CN(CCC(C)C(CC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.973999977111816
[N+]1(C)=CN(CCC(C)C(CC)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.960000038146973
[N+]1(C)=CN(CCC(C)C(C)(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.97599983215332
[N+]1(C)=CN(CCC(C)C(C)(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.965000152587891
[N+]1(C)=CN(CCC(C)C(C)(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.979000091552734
[N+]1(C)=CN(CCC(CC)CCCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.980999946594238
[N+]1(C)=CN(CCC(CC)CCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.96999979019165
[N+]1(C)=CN(CCC(CC)CC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.980000019073486
[N+]1(C)=CN(CCC(CC)CC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.980000019073486
[N+]1(C)=CN(CCC(CC)C(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.958000183105469
[N+]1(C)=CN(CCC(CC)C(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.964000225067139
[N+]1(C)=CN(CCC(CC)C(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.966000080108643
[N+]1(C)=CN(CCC(CC)C(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.960999965667725
[N+]1(C)=CN(CCC(CCC)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.964000225067139
[N+]1(C)=CN(CCC(CCC)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.965000152587891
[N+]1(C)=CN(CCC(CCC)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.956999778747559
[N+]1(C)=CN(CCC(C(C)C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.961999893188477
[N+]1(C)=CN(CCC(C(C)C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.9679999351501465
[N+]1(C)=CN(CCC(C(C)C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.947999954223633
[N+]1(C)=CN(CCC(C(C)C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.959000110626221
[N+]1(C)=CN(CCC(CCC)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.974999904632568
[N+]1(C)=CN(CCC(C)(C)CCCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.9730000495910645
[N+]1(C)=CN(CCC(C)(C)CCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.97599983215332
[N+]1(C)=CN(CCC(C)(C)CC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.9710001945495605
[N+]1(C)=CN(CCC(C)(C)CC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.940999984741211
[N+]1(C)=CN(CCC(C)(C)C(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.958000183105469
[N+]1(C)=CN(CCC(C)(C)C(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.946000099182129
[N+]1(C)=CN(CCC(C)(C)C(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.952000141143799
[N+]1(C)=CN(CCC(C)(C)C(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.958000183105469
[N+]1(C)=CN(CCC(C)(CC)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.961999893188477
[N+]1(C)=CN(CCC(C)(CC)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.960000038146973
[N+]1(C)=CN(CCC(C)(CC)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.9629998207092285
[N+]1(C)=CN(CCC(C)(CC)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.952000141143799
[N+]1(C)=CN(CCC(C)(CCC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.951000213623047
[N+]1(C)=CN(CCC(C)(C(C)C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.953000068664551
[N+]1(C)=CN(CCC(C)(C(C)C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.956999778747559
[N+]1(C)=CN(CCC(CC)(CC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.928999900817871
[N+]1(C)=CN(CCC(CC)(CC)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.948999881744385
[N+]1(C)=CN(CC(C)CCCCCCC)(C=C1),1-methyl-3-alkylimidazolium,-5.035999774932861
[N+]1(C)=CN(CC(C)CCCCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-5.035999774932861
[N+]1(C)=CN(CC(C)CCCC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-5.02400016784668
[N+]1(C)=CN(CC(C)CCCC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.997000217437744
[N+]1(C)=CN(CC(C)CCC(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-5.019000053405762
[N+]1(C)=CN(CC(C)CCC(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.964000225067139
[N+]1(C)=CN(CC(C)CCC(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.960999965667725
[N+]1(C)=CN(CC(C)CCC(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-5.014999866485596
[N+]1(C)=CN(CC(C)CC(C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-5.015999794006348
[N+]1(C)=CN(CC(C)CC(C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-5.021999835968018
[N+]1(C)=CN(CC(C)CC(C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.99399995803833
[N+]1(C)=CN(CC(C)CC(C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-5.001999855041504
[N+]1(C)=CN(CC(C)CC(CC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.892000198364258
[N+]1(C)=CN(CC(C)CC(CC)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.921000003814697
[N+]1(C)=CN(CC(C)CC(C)(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-5.031000137329102
[N+]1(C)=CN(CC(C)CC(C)(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.951000213623047
[N+]1(C)=CN(CC(C)CC(C)(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.960999965667725
[N+]1(C)=CN(CC(C)C(C)CCCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.931000232696533
[N+]1(C)=CN(CC(C)C(C)CCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.929999828338623
[N+]1(C)=CN(CC(C)C(C)CC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.927999973297119
[N+]1(C)=CN(CC(C)C(C)CC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.932000160217285
[N+]1(C)=CN(CC(C)C(C)C(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.920000076293945
[N+]1(C)=CN(CC(C)C(C)C(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.919000148773193
[N+]1(C)=CN(CC(C)C(C)C(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.908999919891357
[N+]1(C)=CN(CC(C)C(C)C(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.940000057220459
[N+]1(C)=CN(CC(C)C(CC)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.901000022888184
[N+]1(C)=CN(CC(C)C(CC)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.958000183105469
[N+]1(C)=CN(CC(C)C(CC)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.9120001792907715
[N+]1(C)=CN(CC(C)C(CC)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.927000045776367
[N+]1(C)=CN(CC(C)C(CCC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.9039998054504395
[N+]1(C)=CN(CC(C)C(C(C)C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.9019999504089355
[N+]1(C)=CN(CC(C)C(C(C)C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.900000095367432
[N+]1(C)=CN(CC(C)C(C)(C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.920000076293945
[N+]1(C)=CN(CC(C)C(C)(C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.913000106811523
[N+]1(C)=CN(CC(C)C(C)(C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.896999835968018
[N+]1(C)=CN(CC(C)C(C)(C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.916999816894531
[N+]1(C)=CN(CC(C)C(C)(CC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.939000129699707
[N+]1(C)=CN(CC(C)C(C)(CC)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.909999847412109
[N+]1(C)=CN(CC(C)C(CC)(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.965000152587891
[N+]1(C)=CN(CC(CC)CCCCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.934999942779541
[N+]1(C)=CN(CC(CC)CCCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.943999767303467
[N+]1(C)=CN(CC(CC)CCC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.926000118255615
[N+]1(C)=CN(CC(CC)CCC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.936999797821045
[N+]1(C)=CN(CC(CC)CC(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.9079999923706055
[N+]1(C)=CN(CC(CC)CC(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.914000034332275
[N+]1(C)=CN(CC(CC)CC(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.910999774932861
[N+]1(C)=CN(CC(CC)CC(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.98199987411499
[N+]1(C)=CN(CC(CC)C(C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.9079999923706055
[N+]1(C)=CN(CC(CC)C(C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.909999847412109
[N+]1(C)=CN(CC(CC)C(C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.883999824523926
[N+]1(C)=CN(CC(CC)C(C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.9070000648498535
[N+]1(C)=CN(CC(CC)C(CC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.940000057220459
[N+]1(C)=CN(CC(CC)C(CC)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.896999835968018
[N+]1(C)=CN(CC(CC)C(C)(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.890999794006348
[N+]1(C)=CN(CC(CC)C(C)(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.882999897003174
[N+]1(C)=CN(CC(CC)C(C)(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.934000015258789
[N+]1(C)=CN(CC(CCC)CCCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.931000232696533
[N+]1(C)=CN(CC(CCC)CCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.915999889373779
[N+]1(C)=CN(CC(CCC)CC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.9019999504089355
[N+]1(C)=CN(CC(CCC)CC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.9079999923706055
[N+]1(C)=CN(CC(CCC)C(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.895999908447266
[N+]1(C)=CN(CC(CCC)C(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.890999794006348
[N+]1(C)=CN(CC(CCC)C(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.901000022888184
[N+]1(C)=CN(CC(CCC)C(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.89300012588501
[N+]1(C)=CN(CC(CCCC)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.926000118255615
[N+]1(C)=CN(CC(CC(C)C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.915999889373779
[N+]1(C)=CN(CC(CC(C)C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.900000095367432
[N+]1(C)=CN(CC(CC(C)C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.867000102996826
[N+]1(C)=CN(CC(C(C)C)CCCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.914000034332275
[N+]1(C)=CN(CC(C(C)C)CCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.914000034332275
[N+]1(C)=CN(CC(C(C)C)CC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.8979997634887695
[N+]1(C)=CN(CC(C(C)C)CC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.942999839782715
[N+]1(C)=CN(CC(C(C)C)C(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.879000186920166
[N+]1(C)=CN(CC(C(C)C)C(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.900000095367432
[N+]1(C)=CN(CC(C(C)C)C(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.914000034332275
[N+]1(C)=CN(CC(C(C)C)C(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.9029998779296875
[N+]1(C)=CN(CC(C(C)CC)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.89900016784668
[N+]1(C)=CN(CC(C(C)CC)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.879000186920166
[N+]1(C)=CN(CC(C(C)(C)C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.89900016784668
[N+]1(C)=CN(CC(C(C)(C)C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.928999900817871
[N+]1(C)=CN(CC(C(C)(C)C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.886000156402588
[N+]1(C)=CN(CC(C(C)(C)C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.85699987411499
[N+]1(C)=CN(CC(C)(C)CCCCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.965000152587891
[N+]1(C)=CN(CC(C)(C)CCCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.960999965667725
[N+]1(C)=CN(CC(C)(C)CCC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.953999996185303
[N+]1(C)=CN(CC(C)(C)CCC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.935999870300293
[N+]1(C)=CN(CC(C)(C)CC(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.952000141143799
[N+]1(C)=CN(CC(C)(C)CC(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.946000099182129
[N+]1(C)=CN(CC(C)(C)CC(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.936999797821045
[N+]1(C)=CN(CC(C)(C)CC(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.921999931335449
[N+]1(C)=CN(CC(C)(C)C(C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.916999816894531
[N+]1(C)=CN(CC(C)(C)C(C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.928999900817871
[N+]1(C)=CN(CC(C)(C)C(C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.908999919891357
[N+]1(C)=CN(CC(C)(C)C(C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.920000076293945
[N+]1(C)=CN(CC(C)(C)C(CC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.894999980926514
[N+]1(C)=CN(CC(C)(C)C(CC)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.876999855041504
[N+]1(C)=CN(CC(C)(C)C(C)(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.908999919891357
[N+]1(C)=CN(CC(C)(C)C(C)(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.900000095367432
[N+]1(C)=CN(CC(C)(C)C(C)(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.941999912261963
[N+]1(C)=CN(CC(C)(CC)CCCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.919000148773193
[N+]1(C)=CN(CC(C)(CC)CCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.914999961853027
[N+]1(C)=CN(CC(C)(CC)CC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.920000076293945
[N+]1(C)=CN(CC(C)(CC)CC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.9019999504089355
[N+]1(C)=CN(CC(C)(CC)C(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.9120001792907715
[N+]1(C)=CN(CC(C)(CC)C(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.88700008392334
[N+]1(C)=CN(CC(C)(CC)C(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.9019999504089355
[N+]1(C)=CN(CC(C)(CC)C(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.915999889373779
[N+]1(C)=CN(CC(C)(CCC)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.9039998054504395
[N+]1(C)=CN(CC(C)(CCC)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.9070000648498535
[N+]1(C)=CN(CC(C)(CCC)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.895999908447266
[N+]1(C)=CN(CC(C)(C(C)C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.89900016784668
[N+]1(C)=CN(CC(C)(C(C)C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.866000175476074
[N+]1(C)=CN(CC(C)(C(C)C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.896999835968018
[N+]1(C)=CN(CC(C)(C(C)C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.88700008392334
[N+]1(C)=CN(CC(C)(CCC)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.895999908447266
[N+]1(C)=CN(CC(CC)(CC)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.894999980926514
[N+]1(C)=CN(CC(CC)(CC)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.8979997634887695
[N+]1(C)=CN(CC(CC)(CC)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.872000217437744
[N+]1(C)=CN(CC(CC)(CC)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.883999824523926
[N+]1(C)=CN(CC(CC)(CCC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.869999885559082
[N+]1(C)=CN(CC(CC)(C(C)C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.88100004196167
[N+]1(C)=CN(CC(CC)(C(C)C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.880000114440918
[N+]1(C)=CN(C(C)CCCCCCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.890999794006348
[N+]1(C)=CN(C(C)CCCCCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.9770002365112305
[N+]1(C)=CN(C(C)CCCCC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.9629998207092285
[N+]1(C)=CN(C(C)CCCCC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.921999931335449
[N+]1(C)=CN(C(C)CCCC(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.960000038146973
[N+]1(C)=CN(C(C)CCCC(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.947999954223633
[N+]1(C)=CN(C(C)CCCC(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.947000026702881
[N+]1(C)=CN(C(C)CCCC(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.921000003814697
[N+]1(C)=CN(C(C)CCC(C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.947000026702881
[N+]1(C)=CN(C(C)CCC(C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.953999996185303
[N+]1(C)=CN(C(C)CCC(C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.90500020980835
[N+]1(C)=CN(C(C)CCC(C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.920000076293945
[N+]1(C)=CN(C(C)CCC(CC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.925000190734863
[N+]1(C)=CN(C(C)CCC(CC)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.914000034332275
[N+]1(C)=CN(C(C)CCC(C)(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-4.925000190734863
[N+]1(C)=CN(C(C)CCC(C)(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.880000114440918
[N+]1(C)=CN(C(C)CCC(C)(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-4.863999843597412
[N+]1(C)=CN(C(C)CC(C)CCCCC)(C=C1),1-methyl-3-alkylimidazolium,-4.939000129699707
[N+]1(C)=CN(C(C)CC(C)CCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-4.929999828338623
