Smile,Type,LUMO_ev
[N+]1(CCC)=CN(CCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.953999996185303
[N+]1(C(C)C)=CN(CCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.88100004196167
[N+]1(CCC)=CN(CCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.954999923706055
[N+]1(C(C)C)=CN(CCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.882999897003174
[N+]1(CCC)=CN(CCCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.908999919891357
[N+]1(C(C)C)=CN(CCCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.8520002365112305
[N+]1(CCC)=CN(CCCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.9039998054504395
[N+]1(C(C)C)=CN(CCCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.826000213623047
[N+]1(CCC)=CN(CCC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.89900016784668
[N+]1(C(C)C)=CN(CCC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.816999912261963
[N+]1(CCC)=CN(CCC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.908999919891357
[N+]1(C(C)C)=CN(CCC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.822999954223633
[N+]1(CCC)=CN(CCC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.914999961853027
[N+]1(C(C)C)=CN(CCC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.827000141143799
[N+]1(CCC)=CN(CCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.86299991607666
[N+]1(C(C)C)=CN(CCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.776000022888184
[N+]1(CCC)=CN(CC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.892000198364258
[N+]1(C(C)C)=CN(CC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.827000141143799
[N+]1(CCC)=CN(CC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.8979997634887695
[N+]1(C(C)C)=CN(CC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.836999893188477
[N+]1(CCC)=CN(CC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.848999977111816
[N+]1(C(C)C)=CN(CC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.785999774932861
[N+]1(CCC)=CN(CC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.86299991607666
[N+]1(C(C)C)=CN(CC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.760000228881836
[N+]1(CCC)=CN(CC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.855999946594238
[N+]1(C(C)C)=CN(CC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.796999931335449
[N+]1(CCC)=CN(CC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.861000061035156
[N+]1(C(C)C)=CN(CC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.770999908447266
[N+]1(CCC)=CN(CC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.85699987411499
[N+]1(C(C)C)=CN(CC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.776000022888184
[N+]1(CCC)=CN(CC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.85699987411499
[N+]1(C(C)C)=CN(CC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.763000011444092
[N+]1(CCC)=CN(CC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.823999881744385
[N+]1(C(C)C)=CN(CC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.767000198364258
[N+]1(CCC)=CN(C(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.85099983215332
[N+]1(C(C)C)=CN(C(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.769999980926514
[N+]1(CCC)=CN(C(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.854000091552734
[N+]1(C(C)C)=CN(C(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.749000072479248
[N+]1(CCC)=CN(C(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.831999778747559
[N+]1(C(C)C)=CN(C(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.735000133514404
[N+]1(CCC)=CN(C(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.794000148773193
[N+]1(C(C)C)=CN(C(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.72599983215332
[N+]1(CCC)=CN(C(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.743000030517578
[N+]1(C(C)C)=CN(C(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.697999954223633
[N+]1(CCC)=CN(C(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.76800012588501
[N+]1(C(C)C)=CN(C(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.688000202178955
[N+]1(CCC)=CN(C(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.769999980926514
[N+]1(C(C)C)=CN(C(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.690000057220459
[N+]1(CCC)=CN(C(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.750999927520752
[N+]1(C(C)C)=CN(C(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.681000232696533
[N+]1(CCC)=CN(C(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.820000171661377
[N+]1(C(C)C)=CN(C(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.739999771118164
[N+]1(CCC)=CN(C(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.794000148773193
[N+]1(C(C)C)=CN(C(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.734000205993652
[N+]1(CCC)=CN(C(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.756999969482422
[N+]1(C(C)C)=CN(C(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7129998207092285
[N+]1(CCC)=CN(C(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.747000217437744
[N+]1(C(C)C)=CN(C(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.690000057220459
[N+]1(CCC)=CN(C(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.806000232696533
[N+]1(C(C)C)=CN(C(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.747000217437744
[N+]1(CCC)=CN(C(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.802000045776367
[N+]1(C(C)C)=CN(C(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.73199987411499
[N+]1(CCC)=CN(C(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7779998779296875
[N+]1(C(C)C)=CN(C(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.718999862670898
[N+]1(CCC)=CN(C(C)(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7179999351501465
[N+]1(C(C)C)=CN(C(C)(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.623000144958496
[N+]1(CCC)=CN(C(C)(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7179999351501465
[N+]1(C(C)C)=CN(C(C)(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.61899995803833
[N+]1(CCC)=CN(C(C)(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.72599983215332
[N+]1(C(C)C)=CN(C(C)(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.630000114440918
[N+]1(CCC)=CN(C(C)(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.682000160217285
[N+]1(C(C)C)=CN(C(C)(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.640999794006348
[N+]1(CCC)=CN(C(C)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.72599983215332
[N+]1(C(C)C)=CN(C(C)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.664999961853027
[N+]1(CCC)=CN(C(C)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.686999797821045
[N+]1(C(C)C)=CN(C(C)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.64900016784668
[N+]1(CCC)=CN(C(CC)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.703999996185303
[N+]1(C(C)C)=CN(C(CC)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.672999858856201
