Smile,Type,LUMO_ev
[N+]1(CC)=CN(CCCCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.919000148773193
[N+]1(CC)=CN(CCCCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.932000160217285
[N+]1(CC)=CN(CCCCCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.9029998779296875
[N+]1(CC)=CN(CCCCCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.928999900817871
[N+]1(CC)=CN(CCCCC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.900000095367432
[N+]1(CC)=CN(CCCCC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.935999870300293
[N+]1(CC)=CN(CCCCC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.913000106811523
[N+]1(CC)=CN(CCCCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.9019999504089355
[N+]1(CC)=CN(CCCC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.9029998779296875
[N+]1(CC)=CN(CCCC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.920000076293945
[N+]1(CC)=CN(CCCC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.922999858856201
[N+]1(CC)=CN(CCCC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.914000034332275
[N+]1(CC)=CN(CCCC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.894999980926514
[N+]1(CC)=CN(CCCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.9120001792907715
[N+]1(CC)=CN(CCCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.894999980926514
[N+]1(CC)=CN(CCCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.896999835968018
[N+]1(CC)=CN(CCCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.872000217437744
[N+]1(CC)=CN(CCC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.896999835968018
[N+]1(CC)=CN(CCC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.9029998779296875
[N+]1(CC)=CN(CCC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.910999774932861
[N+]1(CC)=CN(CCC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.90500020980835
[N+]1(CC)=CN(CCC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.9019999504089355
[N+]1(CC)=CN(CCC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.885000228881836
[N+]1(CC)=CN(CCC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.883999824523926
[N+]1(CC)=CN(CCC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.866000175476074
[N+]1(CC)=CN(CCC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.9029998779296875
[N+]1(CC)=CN(CCC(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.9070000648498535
