Smile,Type,LUMO_ev
[N+]1(CC)=CN(CCCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.921999931335449
[N+]1(CC)=CN(CCCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.935999870300293
[N+]1(CC)=CN(CCCCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.915999889373779
[N+]1(CC)=CN(CCCCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.961999893188477
[N+]1(CC)=CN(CCCC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.908999919891357
[N+]1(CC)=CN(CCCC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.960000038146973
[N+]1(CC)=CN(CCCC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.894999980926514
[N+]1(CC)=CN(CCCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.890999794006348
[N+]1(CC)=CN(CCC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.896999835968018
[N+]1(CC)=CN(CCC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.960999965667725
[N+]1(CC)=CN(CCC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.932000160217285
[N+]1(CC)=CN(CCC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.88700008392334
[N+]1(CC)=CN(CCC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.949999809265137
[N+]1(CC)=CN(CCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.9039998054504395
[N+]1(CC)=CN(CCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.834000110626221
[N+]1(CC)=CN(CCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.867000102996826
[N+]1(CC)=CN(CCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.8520002365112305
[N+]1(CC)=CN(CC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.9039998054504395
[N+]1(CC)=CN(CC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.921999931335449
[N+]1(CC)=CN(CC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.9039998054504395
[N+]1(CC)=CN(CC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.940000057220459
[N+]1(CC)=CN(CC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.8420000076293945
[N+]1(CC)=CN(CC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.834000110626221
[N+]1(CC)=CN(CC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.833000183105469
[N+]1(CC)=CN(CC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.883999824523926
[N+]1(CC)=CN(CC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.8470001220703125
[N+]1(CC)=CN(CC(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.8979997634887695
[N+]1(CC)=CN(CC(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.834000110626221
[N+]1(CC)=CN(CC(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.843999862670898
[N+]1(CC)=CN(CC(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.84499979019165
[N+]1(CC)=CN(CC(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.836999893188477
[N+]1(CC)=CN(CC(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.8379998207092285
[N+]1(CC)=CN(CC(C)(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.85099983215332
[N+]1(CC)=CN(CC(C)(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.864999771118164
[N+]1(CC)=CN(CC(C)(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.84499979019165
[N+]1(CC)=CN(CC(C)(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.831999778747559
[N+]1(CC)=CN(CC(C)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.815000057220459
[N+]1(CC)=CN(CC(C)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.827000141143799
[N+]1(CC)=CN(CC(CC)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.823999881744385
[N+]1(CC)=CN(C(C)CCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.8520002365112305
[N+]1(CC)=CN(C(C)CCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.855999946594238
[N+]1(CC)=CN(C(C)CCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.8379998207092285
[N+]1(CC)=CN(C(C)CCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.830999851226807
[N+]1(CC)=CN(C(C)CC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.836999893188477
[N+]1(CC)=CN(C(C)CC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.821000099182129
[N+]1(CC)=CN(C(C)CC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.816999912261963
[N+]1(CC)=CN(C(C)CC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7789998054504395
[N+]1(CC)=CN(C(C)C(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.75600004196167
[N+]1(CC)=CN(C(C)C(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.752999782562256
[N+]1(CC)=CN(C(C)C(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.795000076293945
[N+]1(CC)=CN(C(C)C(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.796999931335449
[N+]1(CC)=CN(C(C)C(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.790999889373779
[N+]1(CC)=CN(C(C)C(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.791999816894531
[N+]1(CC)=CN(C(C)C(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.736999988555908
[N+]1(CC)=CN(C(C)C(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.72599983215332
[N+]1(CC)=CN(C(C)C(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7179999351501465
[N+]1(CC)=CN(C(CC)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.829999923706055
[N+]1(CC)=CN(C(CC)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.841000080108643
[N+]1(CC)=CN(C(CC)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.814000129699707
[N+]1(CC)=CN(C(CC)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7789998054504395
[N+]1(CC)=CN(C(CC)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.761000156402588
[N+]1(CC)=CN(C(CC)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.796000003814697
[N+]1(CC)=CN(C(CC)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.764999866485596
[N+]1(CC)=CN(C(CC)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.75
[N+]1(CC)=CN(C(CCC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.801000118255615
[N+]1(CC)=CN(C(CCC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.796000003814697
[N+]1(CC)=CN(C(CCC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.75
[N+]1(CC)=CN(C(C(C)C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.800000190734863
[N+]1(CC)=CN(C(C(C)C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.764999866485596
[N+]1(CC)=CN(C(C(C)C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.748000144958496
[N+]1(CC)=CN(C(C(C)C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.704999923706055
[N+]1(CC)=CN(C(CCC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.741000175476074
[N+]1(CC)=CN(C(C)(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.697000026702881
[N+]1(CC)=CN(C(C)(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.690000057220459
[N+]1(CC)=CN(C(C)(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.684000015258789
[N+]1(CC)=CN(C(C)(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.690000057220459
[N+]1(CC)=CN(C(C)(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7129998207092285
[N+]1(CC)=CN(C(C)(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.724999904632568
[N+]1(CC)=CN(C(C)(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.6539998054504395
[N+]1(CC)=CN(C(C)(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.6529998779296875
[N+]1(CC)=CN(C(C)(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7220001220703125
[N+]1(CC)=CN(C(C)(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.703000068664551
