Smile,Type,LUMO_ev
[N+]1(C(C)C)=CN(CCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.769999980926514
[N+]1(CCC)=CN(CCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.882999897003174
[N+]1(C(C)C)=CN(CCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.795000076293945
[N+]1(CCC)=CN(CCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.855000019073486
[N+]1(C(C)C)=CN(CCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.76200008392334
[N+]1(CCC)=CN(CC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.885000228881836
[N+]1(C(C)C)=CN(CC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.814000129699707
[N+]1(CCC)=CN(CC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.88100004196167
[N+]1(C(C)C)=CN(CC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.809000015258789
[N+]1(CCC)=CN(CC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.8470001220703125
[N+]1(C(C)C)=CN(CC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.790999889373779
[N+]1(CCC)=CN(CC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.875999927520752
[N+]1(C(C)C)=CN(CC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.807000160217285
[N+]1(CCC)=CN(CC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.8460001945495605
[N+]1(C(C)C)=CN(CC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.775000095367432
[N+]1(CCC)=CN(CC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.828999996185303
[N+]1(C(C)C)=CN(CC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.763999938964844
[N+]1(CCC)=CN(CC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.824999809265137
[N+]1(C(C)C)=CN(CC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.769999980926514
[N+]1(CCC)=CN(CC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.835000038146973
[N+]1(C(C)C)=CN(CC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.754000186920166
[N+]1(CCC)=CN(CC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.835000038146973
[N+]1(C(C)C)=CN(CC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.760000228881836
[N+]1(CCC)=CN(CC(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.855999946594238
[N+]1(C(C)C)=CN(CC(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.763999938964844
[N+]1(CCC)=CN(CC(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.830999851226807
[N+]1(C(C)C)=CN(CC(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.755000114440918
[N+]1(CCC)=CN(CC(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.828999996185303
[N+]1(C(C)C)=CN(CC(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.760000228881836
[N+]1(CCC)=CN(CC(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.833000183105469
[N+]1(C(C)C)=CN(CC(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.755000114440918
[N+]1(CCC)=CN(CC(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.829999923706055
[N+]1(C(C)C)=CN(CC(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.758999824523926
[N+]1(CCC)=CN(CC(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.828000068664551
[N+]1(C(C)C)=CN(CC(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.751999855041504
[N+]1(CCC)=CN(CC(C)(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.848999977111816
[N+]1(C(C)C)=CN(CC(C)(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.76200008392334
[N+]1(CCC)=CN(CC(C)(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.84499979019165
[N+]1(C(C)C)=CN(CC(C)(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.763000011444092
[N+]1(CCC)=CN(CC(C)(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.830999851226807
[N+]1(C(C)C)=CN(CC(C)(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.767000198364258
[N+]1(CCC)=CN(CC(C)(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.828999996185303
[N+]1(C(C)C)=CN(CC(C)(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.742000102996826
[N+]1(CCC)=CN(CC(C)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.802999973297119
[N+]1(C(C)C)=CN(CC(C)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.730000019073486
[N+]1(CCC)=CN(CC(C)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.814000129699707
[N+]1(C(C)C)=CN(CC(C)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.738999843597412
[N+]1(CCC)=CN(CC(CC)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.794000148773193
[N+]1(C(C)C)=CN(CC(CC)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.715000152587891
[N+]1(CCC)=CN(C(C)CCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.839000225067139
[N+]1(C(C)C)=CN(C(C)CCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.76200008392334
[N+]1(CCC)=CN(C(C)CCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.822999954223633
[N+]1(C(C)C)=CN(C(C)CCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.744999885559082
[N+]1(CCC)=CN(C(C)CCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.814000129699707
[N+]1(C(C)C)=CN(C(C)CCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.72599983215332
[N+]1(CCC)=CN(C(C)CCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.809000015258789
[N+]1(C(C)C)=CN(C(C)CCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.709000110626221
[N+]1(CCC)=CN(C(C)CC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.816999912261963
[N+]1(C(C)C)=CN(C(C)CC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.73199987411499
[N+]1(CCC)=CN(C(C)CC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.798999786376953
[N+]1(C(C)C)=CN(C(C)CC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.723999977111816
[N+]1(CCC)=CN(C(C)CC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.801000118255615
[N+]1(C(C)C)=CN(C(C)CC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.723999977111816
[N+]1(CCC)=CN(C(C)CC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.76800012588501
[N+]1(C(C)C)=CN(C(C)CC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7270002365112305
[N+]1(CCC)=CN(C(C)C(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.728000164031982
[N+]1(C(C)C)=CN(C(C)C(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.706999778747559
[N+]1(CCC)=CN(C(C)C(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.749000072479248
[N+]1(C(C)C)=CN(C(C)C(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.689000129699707
[N+]1(CCC)=CN(C(C)C(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.72599983215332
[N+]1(C(C)C)=CN(C(C)C(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.671000003814697
[N+]1(CCC)=CN(C(C)C(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7729997634887695
[N+]1(C(C)C)=CN(C(C)C(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.691999912261963
[N+]1(CCC)=CN(C(C)C(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.738999843597412
[N+]1(C(C)C)=CN(C(C)C(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.692999839782715
[N+]1(CCC)=CN(C(C)C(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.761000156402588
[N+]1(C(C)C)=CN(C(C)C(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.71999979019165
[N+]1(CCC)=CN(C(C)C(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.747000217437744
[N+]1(C(C)C)=CN(C(C)C(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.693999767303467
[N+]1(CCC)=CN(C(C)C(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.742000102996826
[N+]1(C(C)C)=CN(C(C)C(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.665999889373779
[N+]1(CCC)=CN(C(C)C(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.711999893188477
[N+]1(C(C)C)=CN(C(C)C(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.668000221252441
[N+]1(CCC)=CN(C(CC)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.789999961853027
[N+]1(C(C)C)=CN(C(CC)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.724999904632568
[N+]1(CCC)=CN(C(CC)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7820000648498535
[N+]1(C(C)C)=CN(C(CC)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.703999996185303
[N+]1(CCC)=CN(C(CC)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.755000114440918
[N+]1(C(C)C)=CN(C(CC)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.703000068664551
[N+]1(CCC)=CN(C(CC)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.756999969482422
[N+]1(C(C)C)=CN(C(CC)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.690000057220459
[N+]1(CCC)=CN(C(CC)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.76200008392334
[N+]1(C(C)C)=CN(C(CC)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.708000183105469
[N+]1(CCC)=CN(C(CC)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.761000156402588
[N+]1(C(C)C)=CN(C(CC)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.706999778747559
[N+]1(CCC)=CN(C(CC)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.75600004196167
[N+]1(C(C)C)=CN(C(CC)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.693999767303467
[N+]1(CCC)=CN(C(CC)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.74399995803833
[N+]1(C(C)C)=CN(C(CC)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.697999954223633
[N+]1(CCC)=CN(C(CCC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7779998779296875
[N+]1(C(C)C)=CN(C(CCC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7129998207092285
[N+]1(CCC)=CN(C(CCC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7779998779296875
[N+]1(C(C)C)=CN(C(CCC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.715000152587891
[N+]1(CCC)=CN(C(CCC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.748000144958496
[N+]1(C(C)C)=CN(C(CCC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.693999767303467
[N+]1(CCC)=CN(C(C(C)C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.78000020980835
[N+]1(C(C)C)=CN(C(C(C)C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.705999851226807
[N+]1(CCC)=CN(C(C(C)C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7769999504089355
[N+]1(C(C)C)=CN(C(C(C)C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.704999923706055
[N+]1(CCC)=CN(C(C(C)C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.752999782562256
[N+]1(C(C)C)=CN(C(C(C)C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.711999893188477
[N+]1(CCC)=CN(C(C(C)C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7230000495910645
[N+]1(C(C)C)=CN(C(C(C)C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.684999942779541
[N+]1(CCC)=CN(C(CCC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.738999843597412
[N+]1(C(C)C)=CN(C(CCC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.689000129699707
[N+]1(CCC)=CN(C(C)(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.723999977111816
[N+]1(C(C)C)=CN(C(C)(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.630000114440918
[N+]1(CCC)=CN(C(C)(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.708000183105469
[N+]1(C(C)C)=CN(C(C)(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.617000102996826
[N+]1(CCC)=CN(C(C)(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.709000110626221
[N+]1(C(C)C)=CN(C(C)(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.614999771118164
[N+]1(CCC)=CN(C(C)(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.701000213623047
[N+]1(C(C)C)=CN(C(C)(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.589000225067139
[N+]1(CCC)=CN(C(C)(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.716000080108643
[N+]1(C(C)C)=CN(C(C)(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.635000228881836
[N+]1(CCC)=CN(C(C)(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7210001945495605
[N+]1(C(C)C)=CN(C(C)(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.630000114440918
[N+]1(CCC)=CN(C(C)(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.696000099182129
[N+]1(C(C)C)=CN(C(C)(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.63700008392334
[N+]1(CCC)=CN(C(C)(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.670000076293945
[N+]1(C(C)C)=CN(C(C)(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.616000175476074
[N+]1(CCC)=CN(C(C)(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.709000110626221
[N+]1(C(C)C)=CN(C(C)(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.627999782562256
[N+]1(CCC)=CN(C(C)(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.710999965667725
[N+]1(C(C)C)=CN(C(C)(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.61899995803833
[N+]1(CCC)=CN(C(C)(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.679999828338623
[N+]1(C(C)C)=CN(C(C)(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.625
[N+]1(CCC)=CN(C(C)(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.681000232696533
[N+]1(C(C)C)=CN(C(C)(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.646999835968018
[N+]1(CCC)=CN(C(C)(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.696000099182129
[N+]1(C(C)C)=CN(C(C)(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.659999847412109
[N+]1(CCC)=CN(C(C)(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.691999912261963
[N+]1(C(C)C)=CN(C(C)(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.6479997634887695
[N+]1(CCC)=CN(C(C)(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.664999961853027
[N+]1(C(C)C)=CN(C(C)(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.6529998779296875
[N+]1(CCC)=CN(C(CC)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.706999778747559
[N+]1(C(C)C)=CN(C(CC)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.656000137329102
[N+]1(CCC)=CN(C(CC)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.677999973297119
[N+]1(C(C)C)=CN(C(CC)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.6479997634887695
