Smile,Type,LUMO_ev
[N+]1(CCCCCCC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.89900016784668
[N+]1(CCCCC(C)C)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.886000156402588
[N+]1(CCCC(C)CC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.867000102996826
[N+]1(CCCC(C)(C)C)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.882999897003174
[N+]1(CCC(C)CCC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.873000144958496
[N+]1(CCC(C)C(C)C)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.8470001220703125
[N+]1(CCC(CC)CC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.861000061035156
[N+]1(CCC(C)(C)CC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.829999923706055
[N+]1(CC(C)CCCC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.861999988555908
[N+]1(CC(C)CC(C)C)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.857999801635742
[N+]1(CC(C)C(C)CC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.828999996185303
[N+]1(CC(C)C(C)(C)C)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.804999828338623
[N+]1(CC(CC)CCC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.855999946594238
[N+]1(CC(CC)C(C)C)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.810999870300293
[N+]1(CC(C)(C)CCC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.826000213623047
[N+]1(CC(C)(C)C(C)C)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.809000015258789
[N+]1(CC(C)(CC)CC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.821000099182129
[N+]1(C(C)CCCCC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.807000160217285
[N+]1(C(C)CCC(C)C)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.796999931335449
[N+]1(C(C)CC(C)CC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.7729997634887695
[N+]1(C(C)CC(C)(C)C)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.7729997634887695
[N+]1(C(C)C(C)CCC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.734000205993652
[N+]1(C(C)C(C)C(C)C)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.736999988555908
[N+]1(C(C)C(CC)CC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.728000164031982
[N+]1(C(C)C(C)(C)CC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.7210001945495605
[N+]1(C(CC)CCCC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.7769999504089355
[N+]1(C(CC)CC(C)C)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.771999835968018
[N+]1(C(CC)C(C)CC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.745999813079834
[N+]1(C(CC)C(C)(C)C)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.736999988555908
[N+]1(C(CCC)CCC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.771999835968018
[N+]1(C(C(C)C)CCC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.763000011444092
[N+]1(C(C(C)C)C(C)C)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.741000175476074
[N+]1(C(C)(C)CCCC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.710000038146973
[N+]1(C(C)(C)CC(C)C)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.696000099182129
[N+]1(C(C)(C)C(C)CC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.675000190734863
[N+]1(C(C)(C)C(C)(C)C)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.650000095367432
[N+]1(C(C)(CC)CCC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.704999923706055
[N+]1(C(C)(CC)C(C)C)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.685999870300293
[N+]1(C(CC)(CC)CC)=CN(CCCCCCC)(C=C1),"1,3-dialkylmethylimidazolium",-4.708000183105469
[N+]1(CCCCC(C)C)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.882999897003174
[N+]1(CCCC(C)CC)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.879000186920166
[N+]1(CCCC(C)(C)C)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.869999885559082
[N+]1(CCC(C)CCC)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.875
[N+]1(CCC(C)C(C)C)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.839000225067139
[N+]1(CCC(CC)CC)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.841000080108643
[N+]1(CCC(C)(C)CC)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.821000099182129
[N+]1(CC(C)CCCC)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.853000164031982
[N+]1(CC(C)CC(C)C)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.855999946594238
[N+]1(CC(C)C(C)CC)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.815999984741211
[N+]1(CC(C)C(C)(C)C)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.796999931335449
[N+]1(CC(CC)CCC)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.841000080108643
[N+]1(CC(CC)C(C)C)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.811999797821045
[N+]1(CC(C)(C)CCC)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.810999870300293
[N+]1(CC(C)(C)C(C)C)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.788000106811523
[N+]1(CC(C)(CC)CC)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.803999900817871
[N+]1(C(C)CCCCC)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.807000160217285
[N+]1(C(C)CCC(C)C)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.781000137329102
[N+]1(C(C)CC(C)CC)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.749000072479248
[N+]1(C(C)CC(C)(C)C)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.738999843597412
[N+]1(C(C)C(C)CCC)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.715000152587891
[N+]1(C(C)C(C)C(C)C)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.697000026702881
[N+]1(C(C)C(CC)CC)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.715000152587891
[N+]1(C(C)C(C)(C)CC)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.706999778747559
[N+]1(C(CC)CCCC)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.749000072479248
[N+]1(C(CC)CC(C)C)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.769000053405762
[N+]1(C(CC)C(C)CC)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.709000110626221
[N+]1(C(CC)C(C)(C)C)=CN(CCCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-4.7129998207092285
