Smile,Type,LUMO_ev
[N+]1(CCCCCC)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.982999801635742
[N+]1(CCCC(C)C)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.979000091552734
[N+]1(CCC(C)CC)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.952000141143799
[N+]1(CCC(C)(C)C)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.906000137329102
[N+]1(CC(C)CCC)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.949999809265137
[N+]1(CC(C)C(C)C)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.943999767303467
[N+]1(CC(CC)CC)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.883999824523926
[N+]1(CC(C)(C)CC)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.894999980926514
[N+]1(C(C)CCCC)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.874000072479248
[N+]1(C(C)CC(C)C)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.867000102996826
[N+]1(C(C)C(C)CC)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.822000026702881
[N+]1(C(C)C(C)(C)C)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.804999828338623
[N+]1(C(CC)CCC)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.875999927520752
[N+]1(C(CC)C(C)C)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.817999839782715
[N+]1(C(C)(C)CCC)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.724999904632568
[N+]1(C(C)(C)C(C)C)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7870001792907715
[N+]1(C(C)(CC)CC)=CN(CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.806000232696533
