Smile,Type,LUMO_ev
[N+]1(CCCCC)=CN(CCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.934000015258789
[N+]1(CCC(C)C)=CN(CCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.896999835968018
[N+]1(CC(C)CC)=CN(CCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.873000144958496
[N+]1(CC(C)(C)C)=CN(CCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.861999988555908
[N+]1(C(C)CCC)=CN(CCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.823999881744385
[N+]1(C(C)C(C)C)=CN(CCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.785999774932861
[N+]1(C(CC)CC)=CN(CCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.806000232696533
[N+]1(C(C)(C)CC)=CN(CCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.769000053405762
[N+]1(CCCCC)=CN(CCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.910999774932861
[N+]1(CCC(C)C)=CN(CCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.920000076293945
[N+]1(CC(C)CC)=CN(CCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.875
[N+]1(CC(C)(C)C)=CN(CCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.875999927520752
[N+]1(C(C)CCC)=CN(CCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.813000202178955
[N+]1(C(C)C(C)C)=CN(CCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7829999923706055
[N+]1(C(CC)CC)=CN(CCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.796999931335449
[N+]1(C(C)(C)CC)=CN(CCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.745999813079834
[N+]1(CCCCC)=CN(CCCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.88700008392334
[N+]1(CCC(C)C)=CN(CCCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.89300012588501
[N+]1(CC(C)CC)=CN(CCCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.8429999351501465
[N+]1(CC(C)(C)C)=CN(CCCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.836999893188477
[N+]1(C(C)CCC)=CN(CCCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7870001792907715
[N+]1(C(C)C(C)C)=CN(CCCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.75600004196167
