Smile,Type,LUMO_ev
[N+]1(CC)=CN(CCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.929999828338623
[N+]1(CC)=CN(CCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.980999946594238
[N+]1(CC)=CN(CCCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.966000080108643
[N+]1(CC)=CN(CCCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.880000114440918
[N+]1(CC)=CN(CCC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.9730000495910645
[N+]1(CC)=CN(CCC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.933000087738037
[N+]1(CC)=CN(CCC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.936999797821045
[N+]1(CC)=CN(CCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.828999996185303
[N+]1(CC)=CN(CC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.936999797821045
[N+]1(CC)=CN(CC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.935999870300293
[N+]1(CC)=CN(CC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.861000061035156
[N+]1(CC)=CN(CC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.908999919891357
[N+]1(CC)=CN(CC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.864999771118164
[N+]1(CC)=CN(CC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.8480000495910645
[N+]1(CC)=CN(CC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.86299991607666
[N+]1(CC)=CN(CC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.860000133514404
[N+]1(CC)=CN(CC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.849999904632568
[N+]1(CC)=CN(C(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.859000205993652
[N+]1(CC)=CN(C(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.855999946594238
[N+]1(CC)=CN(C(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.839000225067139
[N+]1(CC)=CN(C(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.814000129699707
[N+]1(CC)=CN(C(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.757999897003174
[N+]1(CC)=CN(C(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.806000232696533
[N+]1(CC)=CN(C(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.809000015258789
[N+]1(CC)=CN(C(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.763000011444092
[N+]1(CC)=CN(C(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.849999904632568
[N+]1(CC)=CN(C(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.836999893188477
[N+]1(CC)=CN(C(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.741000175476074
[N+]1(CC)=CN(C(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.750999927520752
[N+]1(CC)=CN(C(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.820000171661377
[N+]1(CC)=CN(C(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.828999996185303
[N+]1(CC)=CN(C(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7789998054504395
[N+]1(CC)=CN(C(C)(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.701000213623047
[N+]1(CC)=CN(C(C)(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.697999954223633
[N+]1(CC)=CN(C(C)(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.744999885559082
[N+]1(CC)=CN(C(C)(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.671999931335449
[N+]1(CC)=CN(C(C)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.747000217437744
[N+]1(CC)=CN(C(C)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.671999931335449
[N+]1(CC)=CN(C(CC)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.744999885559082
