Smile,Type,LUMO_ev
[N+]1(CC(C)CCC)=CN(CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.88100004196167
[N+]1(CC(C)C(C)C)=CN(CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.86299991607666
[N+]1(CC(CC)CC)=CN(CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.854000091552734
[N+]1(CC(C)(C)CC)=CN(CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.831999778747559
[N+]1(C(C)CCCC)=CN(CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.807000160217285
[N+]1(C(C)CC(C)C)=CN(CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.793000221252441
[N+]1(C(C)C(C)CC)=CN(CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.723999977111816
[N+]1(C(C)C(C)(C)C)=CN(CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.741000175476074
[N+]1(C(CC)CCC)=CN(CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.784999847412109
[N+]1(C(CC)C(C)C)=CN(CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.849999904632568
[N+]1(C(C)(C)CCC)=CN(CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7179999351501465
[N+]1(C(C)(C)C(C)C)=CN(CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.704999923706055
[N+]1(C(C)(CC)CC)=CN(CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.711999893188477
[N+]1(CCCCCC)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.888000011444092
[N+]1(CCCC(C)C)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.883999824523926
[N+]1(CCC(C)CC)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.861999988555908
[N+]1(CCC(C)(C)C)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.804999828338623
[N+]1(CC(C)CCC)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.823999881744385
[N+]1(CC(C)C(C)C)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.769000053405762
[N+]1(CC(CC)CC)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.76800012588501
[N+]1(CC(C)(C)CC)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.785999774932861
[N+]1(C(C)CCCC)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.750999927520752
[N+]1(C(C)CC(C)C)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.741000175476074
[N+]1(C(C)C(C)CC)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.664000034332275
[N+]1(C(C)C(C)(C)C)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.677999973297119
[N+]1(C(CC)CCC)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.760000228881836
[N+]1(C(CC)C(C)C)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.714000225067139
[N+]1(C(C)(C)CCC)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.619999885559082
[N+]1(C(C)(C)C(C)C)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.6620001792907715
[N+]1(C(C)(CC)CC)=CN(C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.690999984741211
[N+]1(CCCCCC)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.760000228881836
[N+]1(CCCC(C)C)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.747000217437744
[N+]1(CCC(C)CC)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.743000030517578
[N+]1(CCC(C)(C)C)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.681000232696533
[N+]1(CC(C)CCC)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7179999351501465
[N+]1(CC(C)C(C)C)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.71999979019165
[N+]1(CC(CC)CC)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.651000022888184
[N+]1(CC(C)(C)CC)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.663000106811523
[N+]1(C(C)CCCC)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.63700008392334
[N+]1(C(C)CC(C)C)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.61899995803833
[N+]1(C(C)C(C)CC)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.5279998779296875
[N+]1(C(C)C(C)(C)C)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.559999942779541
[N+]1(C(CC)CCC)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.632999897003174
[N+]1(C(CC)C(C)C)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.624000072479248
[N+]1(C(C)(C)CCC)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.497000217437744
[N+]1(C(C)(C)C(C)C)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.545000076293945
[N+]1(C(C)(CC)CC)=CN(C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.533999919891357
