Smile,Type,LUMO_ev
[N+]1(C(C)(C)C)=CN(CCCCCC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7270002365112305
[N+]1(CCCC)=CN(CCCCCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.830999851226807
[N+]1(CC(C)C)=CN(CCCCCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.833000183105469
[N+]1(C(C)CC)=CN(CCCCCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.754000186920166
[N+]1(C(C)(C)C)=CN(CCCCCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.681000232696533
[N+]1(CCCC)=CN(CCCCC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.88100004196167
[N+]1(CC(C)C)=CN(CCCCC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.854000091552734
[N+]1(C(C)CC)=CN(CCCCC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7870001792907715
[N+]1(C(C)(C)C)=CN(CCCCC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7210001945495605
[N+]1(CCCC)=CN(CCCCC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.885000228881836
[N+]1(CC(C)C)=CN(CCCCC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.855999946594238
[N+]1(C(C)CC)=CN(CCCCC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.775000095367432
[N+]1(C(C)(C)C)=CN(CCCCC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7179999351501465
[N+]1(CCCC)=CN(CCCCC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.864999771118164
[N+]1(CC(C)C)=CN(CCCCC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.831999778747559
[N+]1(C(C)CC)=CN(CCCCC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.767000198364258
[N+]1(C(C)(C)C)=CN(CCCCC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.681000232696533
[N+]1(CCCC)=CN(CCCCC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.8470001220703125
[N+]1(CC(C)C)=CN(CCCCC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.802000045776367
[N+]1(C(C)CC)=CN(CCCCC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.74399995803833
[N+]1(C(C)(C)C)=CN(CCCCC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.665999889373779
[N+]1(CCCC)=CN(CCCCC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.867000102996826
[N+]1(CC(C)C)=CN(CCCCC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.863999843597412
[N+]1(C(C)CC)=CN(CCCCC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.788000106811523
[N+]1(C(C)(C)C)=CN(CCCCC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.734000205993652
[N+]1(CCCC)=CN(CCCCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.85099983215332
[N+]1(CC(C)C)=CN(CCCCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.854000091552734
[N+]1(C(C)CC)=CN(CCCCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.752999782562256
[N+]1(C(C)(C)C)=CN(CCCCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.686999797821045
[N+]1(CCCC)=CN(CCCCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.857999801635742
[N+]1(CC(C)C)=CN(CCCCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.828000068664551
[N+]1(C(C)CC)=CN(CCCCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.735000133514404
[N+]1(C(C)(C)C)=CN(CCCCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.673999786376953
[N+]1(CCCC)=CN(CCCCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.828999996185303
[N+]1(CC(C)C)=CN(CCCCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.796000003814697
[N+]1(C(C)CC)=CN(CCCCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.73799991607666
[N+]1(C(C)(C)C)=CN(CCCCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.664000034332275
[N+]1(CCCC)=CN(CCCCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.841000080108643
[N+]1(CC(C)C)=CN(CCCCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.821000099182129
[N+]1(C(C)CC)=CN(CCCCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.742000102996826
[N+]1(C(C)(C)C)=CN(CCCCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.6529998779296875
[N+]1(CCCC)=CN(CCCC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.881999969482422
[N+]1(CC(C)C)=CN(CCCC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.861999988555908
[N+]1(C(C)CC)=CN(CCCC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.78000020980835
[N+]1(C(C)(C)C)=CN(CCCC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.710999965667725
[N+]1(CCCC)=CN(CCCC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.883999824523926
[N+]1(CC(C)C)=CN(CCCC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.864999771118164
[N+]1(C(C)CC)=CN(CCCC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.765999794006348
[N+]1(C(C)(C)C)=CN(CCCC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.705999851226807
[N+]1(CCCC)=CN(CCCC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.867000102996826
[N+]1(CC(C)C)=CN(CCCC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.860000133514404
[N+]1(C(C)CC)=CN(CCCC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.763000011444092
[N+]1(C(C)(C)C)=CN(CCCC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.685999870300293
[N+]1(CCCC)=CN(CCCC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.875
[N+]1(CC(C)C)=CN(CCCC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.828999996185303
[N+]1(C(C)CC)=CN(CCCC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.758999824523926
[N+]1(C(C)(C)C)=CN(CCCC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.684000015258789
[N+]1(CCCC)=CN(CCCC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.861000061035156
[N+]1(CC(C)C)=CN(CCCC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.8480000495910645
[N+]1(C(C)CC)=CN(CCCC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.776000022888184
[N+]1(C(C)(C)C)=CN(CCCC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.664000034332275
[N+]1(CCCC)=CN(CCCC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.855999946594238
[N+]1(CC(C)C)=CN(CCCC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.820000171661377
[N+]1(C(C)CC)=CN(CCCC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.748000144958496
[N+]1(C(C)(C)C)=CN(CCCC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.663000106811523
[N+]1(CCCC)=CN(CCCC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.853000164031982
[N+]1(CC(C)C)=CN(CCCC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.822000026702881
[N+]1(C(C)CC)=CN(CCCC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.757999897003174
[N+]1(C(C)(C)C)=CN(CCCC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.672999858856201
[N+]1(CCCC)=CN(CCCC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.833000183105469
[N+]1(CC(C)C)=CN(CCCC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.798999786376953
[N+]1(C(C)CC)=CN(CCCC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.738999843597412
[N+]1(C(C)(C)C)=CN(CCCC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.6539998054504395
[N+]1(CCCC)=CN(CCCC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.853000164031982
[N+]1(CC(C)C)=CN(CCCC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.843999862670898
[N+]1(C(C)CC)=CN(CCCC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.77400016784668
[N+]1(C(C)(C)C)=CN(CCCC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.706999778747559
[N+]1(CCCC)=CN(CCCC(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.874000072479248
[N+]1(CC(C)C)=CN(CCCC(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.841000080108643
[N+]1(C(C)CC)=CN(CCCC(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.743000030517578
[N+]1(C(C)(C)C)=CN(CCCC(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.705999851226807
[N+]1(CCCC)=CN(CCCC(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.860000133514404
[N+]1(CC(C)C)=CN(CCCC(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.828000068664551
[N+]1(C(C)CC)=CN(CCCC(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.75600004196167
[N+]1(C(C)(C)C)=CN(CCCC(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.673999786376953
[N+]1(CCCC)=CN(CCCC(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.830999851226807
[N+]1(CC(C)C)=CN(CCCC(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.796000003814697
[N+]1(C(C)CC)=CN(CCCC(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7210001945495605
[N+]1(C(C)(C)C)=CN(CCCC(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.646999835968018
[N+]1(CCCC)=CN(CCCC(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.874000072479248
[N+]1(CC(C)C)=CN(CCCC(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.836999893188477
[N+]1(C(C)CC)=CN(CCCC(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.765999794006348
[N+]1(C(C)(C)C)=CN(CCCC(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.715000152587891
[N+]1(CCCC)=CN(CCCC(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.8420000076293945
[N+]1(CC(C)C)=CN(CCCC(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.840000152587891
[N+]1(C(C)CC)=CN(CCCC(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.741000175476074
[N+]1(C(C)(C)C)=CN(CCCC(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.671000003814697
[N+]1(CCCC)=CN(CCCC(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.841000080108643
[N+]1(CC(C)C)=CN(CCCC(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.808000087738037
[N+]1(C(C)CC)=CN(CCCC(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.730999946594238
[N+]1(C(C)(C)C)=CN(CCCC(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.663000106811523
[N+]1(CCCC)=CN(CCCC(C)(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.841000080108643
[N+]1(CC(C)C)=CN(CCCC(C)(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.817999839782715
[N+]1(C(C)CC)=CN(CCCC(C)(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.747000217437744
[N+]1(C(C)(C)C)=CN(CCCC(C)(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.6579999923706055
[N+]1(CCCC)=CN(CCCC(C)(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.860000133514404
[N+]1(CC(C)C)=CN(CCCC(C)(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.823999881744385
[N+]1(C(C)CC)=CN(CCCC(C)(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.75
[N+]1(C(C)(C)C)=CN(CCCC(C)(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.669000148773193
[N+]1(CCCC)=CN(CCCC(C)(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.824999809265137
[N+]1(CC(C)C)=CN(CCCC(C)(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.789000034332275
[N+]1(C(C)CC)=CN(CCCC(C)(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.723999977111816
[N+]1(C(C)(C)C)=CN(CCCC(C)(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.646999835968018
[N+]1(CCCC)=CN(CCCC(C)(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.783999919891357
[N+]1(CC(C)C)=CN(CCCC(C)(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.769999980926514
[N+]1(C(C)CC)=CN(CCCC(C)(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7220001220703125
[N+]1(C(C)(C)C)=CN(CCCC(C)(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.611999988555908
[N+]1(CCCC)=CN(CCCC(C)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.824999809265137
[N+]1(CC(C)C)=CN(CCCC(C)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7829999923706055
[N+]1(C(C)CC)=CN(CCCC(C)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.73199987411499
[N+]1(C(C)(C)C)=CN(CCCC(C)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.638000011444092
[N+]1(CCCC)=CN(CCCC(C)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.814000129699707
[N+]1(CC(C)C)=CN(CCCC(C)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.784999847412109
[N+]1(C(C)CC)=CN(CCCC(C)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7179999351501465
[N+]1(C(C)(C)C)=CN(CCCC(C)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.630000114440918
[N+]1(CCCC)=CN(CCCC(CC)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.803999900817871
[N+]1(CC(C)C)=CN(CCCC(CC)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7829999923706055
[N+]1(C(C)CC)=CN(CCCC(CC)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.71999979019165
[N+]1(C(C)(C)C)=CN(CCCC(CC)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.638999938964844
[N+]1(CCCC)=CN(CCC(C)CCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.881999969482422
[N+]1(CC(C)C)=CN(CCC(C)CCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.855000019073486
[N+]1(C(C)CC)=CN(CCC(C)CCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.764999866485596
[N+]1(C(C)(C)C)=CN(CCC(C)CCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7129998207092285
[N+]1(CCCC)=CN(CCC(C)CCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.879000186920166
[N+]1(CC(C)C)=CN(CCC(C)CCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.859000205993652
[N+]1(C(C)CC)=CN(CCC(C)CCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.75600004196167
[N+]1(C(C)(C)C)=CN(CCC(C)CCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.715000152587891
[N+]1(CCCC)=CN(CCC(C)CCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.84499979019165
[N+]1(CC(C)C)=CN(CCC(C)CCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.831999778747559
[N+]1(C(C)CC)=CN(CCC(C)CCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.757999897003174
[N+]1(C(C)(C)C)=CN(CCC(C)CCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.696000099182129
[N+]1(CCCC)=CN(CCC(C)CCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.875
[N+]1(CC(C)C)=CN(CCC(C)CCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.810999870300293
[N+]1(C(C)CC)=CN(CCC(C)CCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.741000175476074
[N+]1(C(C)(C)C)=CN(CCC(C)CCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.665999889373779
[N+]1(CCCC)=CN(CCC(C)CC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.877999782562256
[N+]1(CC(C)C)=CN(CCC(C)CC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.855000019073486
[N+]1(C(C)CC)=CN(CCC(C)CC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.752999782562256
[N+]1(C(C)(C)C)=CN(CCC(C)CC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.692999839782715
[N+]1(CCCC)=CN(CCC(C)CC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.8470001220703125
[N+]1(CC(C)C)=CN(CCC(C)CC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.814000129699707
[N+]1(C(C)CC)=CN(CCC(C)CC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.728000164031982
[N+]1(C(C)(C)C)=CN(CCC(C)CC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.673999786376953
[N+]1(CCCC)=CN(CCC(C)CC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.8429999351501465
[N+]1(CC(C)C)=CN(CCC(C)CC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.840000152587891
[N+]1(C(C)CC)=CN(CCC(C)CC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.743000030517578
[N+]1(C(C)(C)C)=CN(CCC(C)CC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.65500020980835
[N+]1(CCCC)=CN(CCC(C)CC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.821000099182129
[N+]1(CC(C)C)=CN(CCC(C)CC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.796000003814697
[N+]1(C(C)CC)=CN(CCC(C)CC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.7220001220703125
[N+]1(C(C)(C)C)=CN(CCC(C)CC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.638999938964844
[N+]1(CCCC)=CN(CCC(C)C(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.853000164031982
[N+]1(CC(C)C)=CN(CCC(C)C(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.806000232696533
[N+]1(C(C)CC)=CN(CCC(C)C(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.748000144958496
[N+]1(C(C)(C)C)=CN(CCC(C)C(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.671000003814697
[N+]1(CCCC)=CN(CCC(C)C(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.855999946594238
[N+]1(CC(C)C)=CN(CCC(C)C(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.808000087738037
[N+]1(C(C)CC)=CN(CCC(C)C(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.736999988555908
[N+]1(C(C)(C)C)=CN(CCC(C)C(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.664000034332275
[N+]1(CCCC)=CN(CCC(C)C(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.828000068664551
[N+]1(CC(C)C)=CN(CCC(C)C(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.815000057220459
[N+]1(C(C)CC)=CN(CCC(C)C(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.71999979019165
[N+]1(C(C)(C)C)=CN(CCC(C)C(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-4.64300012588501
[N+]1(CCCC)=CN(CCC(C)C(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.813000202178955
[N+]1(CC(C)C)=CN(CCC(C)C(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.771999835968018
[N+]1(C(C)CC)=CN(CCC(C)C(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.705999851226807
[N+]1(C(C)(C)C)=CN(CCC(C)C(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.630000114440918
[N+]1(CCCC)=CN(CCC(C)C(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.843999862670898
[N+]1(CC(C)C)=CN(CCC(C)C(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.800000190734863
[N+]1(C(C)CC)=CN(CCC(C)C(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.739999771118164
[N+]1(C(C)(C)C)=CN(CCC(C)C(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.671000003814697
[N+]1(CCCC)=CN(CCC(C)C(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.836999893188477
[N+]1(CC(C)C)=CN(CCC(C)C(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.78000020980835
[N+]1(C(C)CC)=CN(CCC(C)C(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.7210001945495605
[N+]1(C(C)(C)C)=CN(CCC(C)C(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-4.6479997634887695
[N+]1(CCCC)=CN(CCC(C)C(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-4.821000099182129
