Smile,Type,HOMO_ev
[N+]1(CC(C)(C)C)=CN(CCCCCC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.562000274658203
[N+]1(C(C)CCC)=CN(CCCCCC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.522000312805176
[N+]1(C(C)C(C)C)=CN(CCCCCC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.5600004196167
[N+]1(C(CC)CC)=CN(CCCCCC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.505000114440918
[N+]1(C(C)(C)CC)=CN(CCCCCC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.539999961853027
[N+]1(CCCCC)=CN(CCCCCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.434000015258789
[N+]1(CCC(C)C)=CN(CCCCCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.512999534606934
[N+]1(CC(C)CC)=CN(CCCCCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.581999778747559
[N+]1(CC(C)(C)C)=CN(CCCCCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.604000091552734
[N+]1(C(C)CCC)=CN(CCCCCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.567999839782715
[N+]1(C(C)C(C)C)=CN(CCCCCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.583999633789062
[N+]1(C(CC)CC)=CN(CCCCCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.562999725341797
[N+]1(C(C)(C)CC)=CN(CCCCCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.618000030517578
[N+]1(CCCCC)=CN(CCCCC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.467000007629395
[N+]1(CCC(C)C)=CN(CCCCC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.536999702453613
[N+]1(CC(C)CC)=CN(CCCCC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.543000221252441
[N+]1(CC(C)(C)C)=CN(CCCCC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.62399959564209
[N+]1(C(C)CCC)=CN(CCCCC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.572999954223633
[N+]1(C(C)C(C)C)=CN(CCCCC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.618000030517578
[N+]1(C(CC)CC)=CN(CCCCC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.5600004196167
[N+]1(C(C)(C)CC)=CN(CCCCC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.612000465393066
[N+]1(CCCCC)=CN(CCCCC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.458999633789062
[N+]1(CCC(C)C)=CN(CCCCC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.565999984741211
[N+]1(CC(C)CC)=CN(CCCCC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.59000015258789
[N+]1(CC(C)(C)C)=CN(CCCCC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.642999649047852
[N+]1(C(C)CCC)=CN(CCCCC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.59000015258789
[N+]1(C(C)C(C)C)=CN(CCCCC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.642999649047852
[N+]1(C(CC)CC)=CN(CCCCC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.576000213623047
[N+]1(C(C)(C)CC)=CN(CCCCC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.645000457763672
[N+]1(CCCCC)=CN(CCCCC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.470000267028809
[N+]1(CCC(C)C)=CN(CCCCC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.616000175476074
[N+]1(CC(C)CC)=CN(CCCCC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.62399959564209
[N+]1(CC(C)(C)C)=CN(CCCCC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.649999618530273
[N+]1(C(C)CCC)=CN(CCCCC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.633000373840332
[N+]1(C(C)C(C)C)=CN(CCCCC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.708999633789062
[N+]1(C(CC)CC)=CN(CCCCC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.585000038146973
[N+]1(C(C)(C)CC)=CN(CCCCC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.697999954223633
[N+]1(CCCCC)=CN(CCCCC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.545999526977539
[N+]1(CCC(C)C)=CN(CCCCC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.619000434875488
[N+]1(CC(C)CC)=CN(CCCCC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.631999969482422
[N+]1(CC(C)(C)C)=CN(CCCCC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.682000160217285
[N+]1(C(C)CCC)=CN(CCCCC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.65999984741211
[N+]1(C(C)C(C)C)=CN(CCCCC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.67300033569336
[N+]1(C(CC)CC)=CN(CCCCC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.66100025177002
[N+]1(C(C)(C)CC)=CN(CCCCC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.677000045776367
[N+]1(CCCCC)=CN(CCCCC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.432999610900879
[N+]1(CCC(C)C)=CN(CCCCC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.531999588012695
[N+]1(CC(C)CC)=CN(CCCCC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.543000221252441
[N+]1(CC(C)(C)C)=CN(CCCCC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.62399959564209
[N+]1(C(C)CCC)=CN(CCCCC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.562999725341797
[N+]1(C(C)C(C)C)=CN(CCCCC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.602999687194824
[N+]1(C(CC)CC)=CN(CCCCC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.571999549865723
[N+]1(C(C)(C)CC)=CN(CCCCC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.633999824523926
[N+]1(CCCCC)=CN(CCCCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.458000183105469
[N+]1(CCC(C)C)=CN(CCCCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.559000015258789
[N+]1(CC(C)CC)=CN(CCCCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.569000244140625
[N+]1(CC(C)(C)C)=CN(CCCCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.60099983215332
[N+]1(C(C)CCC)=CN(CCCCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.60200023651123
[N+]1(C(C)C(C)C)=CN(CCCCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.666999816894531
[N+]1(C(CC)CC)=CN(CCCCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.618000030517578
[N+]1(C(C)(C)CC)=CN(CCCCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.651000022888184
[N+]1(CCCCC)=CN(CCCCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.52400016784668
[N+]1(CCC(C)C)=CN(CCCCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.61400032043457
[N+]1(CC(C)CC)=CN(CCCCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.630999565124512
[N+]1(CC(C)(C)C)=CN(CCCCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.680999755859375
[N+]1(C(C)CCC)=CN(CCCCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.605999946594238
[N+]1(C(C)C(C)C)=CN(CCCCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.682000160217285
[N+]1(C(CC)CC)=CN(CCCCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.65999984741211
[N+]1(C(C)(C)CC)=CN(CCCCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.6850004196167
[N+]1(CCCCC)=CN(CCCCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.597000122070312
[N+]1(CCC(C)C)=CN(CCCCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.67199993133545
[N+]1(CC(C)CC)=CN(CCCCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.697999954223633
[N+]1(CC(C)(C)C)=CN(CCCCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.6899995803833
[N+]1(C(C)CCC)=CN(CCCCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.720999717712402
[N+]1(C(C)C(C)C)=CN(CCCCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.718999862670898
[N+]1(C(CC)CC)=CN(CCCCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.72700023651123
[N+]1(C(C)(C)CC)=CN(CCCCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.697999954223633
[N+]1(CCCCC)=CN(CCCCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.5600004196167
[N+]1(CCC(C)C)=CN(CCCCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.644000053405762
[N+]1(CC(C)CC)=CN(CCCCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.67199993133545
[N+]1(CC(C)(C)C)=CN(CCCCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.723999977111816
[N+]1(C(C)CCC)=CN(CCCCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.689000129699707
[N+]1(C(C)C(C)C)=CN(CCCCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.718999862670898
[N+]1(C(CC)CC)=CN(CCCCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.690999984741211
[N+]1(C(C)(C)CC)=CN(CCCCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.706999778747559
[N+]1(CCCCC)=CN(CCCC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.460000038146973
[N+]1(CCC(C)C)=CN(CCCC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.548999786376953
[N+]1(CC(C)CC)=CN(CCCC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.57699966430664
[N+]1(CC(C)(C)C)=CN(CCCC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.623000144958496
[N+]1(C(C)CCC)=CN(CCCC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.564000129699707
[N+]1(C(C)C(C)C)=CN(CCCC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.633000373840332
[N+]1(C(CC)CC)=CN(CCCC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.569000244140625
[N+]1(C(C)(C)CC)=CN(CCCC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.616999626159668
[N+]1(CCCCC)=CN(CCCC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.541000366210938
[N+]1(CCC(C)C)=CN(CCCC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.628999710083008
[N+]1(CC(C)CC)=CN(CCCC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.642000198364258
[N+]1(CC(C)(C)C)=CN(CCCC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.699999809265137
[N+]1(C(C)CCC)=CN(CCCC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.633999824523926
[N+]1(C(C)C(C)C)=CN(CCCC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.718000411987305
[N+]1(C(CC)CC)=CN(CCCC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.592000007629395
[N+]1(C(C)(C)CC)=CN(CCCC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.718999862670898
[N+]1(CCCCC)=CN(CCCC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.532999992370605
[N+]1(CCC(C)C)=CN(CCCC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.586000442504883
[N+]1(CC(C)CC)=CN(CCCC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.630999565124512
[N+]1(CC(C)(C)C)=CN(CCCC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.666999816894531
[N+]1(C(C)CCC)=CN(CCCC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.633999824523926
[N+]1(C(C)C(C)C)=CN(CCCC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.727999687194824
[N+]1(C(CC)CC)=CN(CCCC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.633999824523926
[N+]1(C(C)(C)CC)=CN(CCCC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.690999984741211
[N+]1(CCCCC)=CN(CCCC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.579000473022461
[N+]1(CCC(C)C)=CN(CCCC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.569999694824219
[N+]1(CC(C)CC)=CN(CCCC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.586999893188477
[N+]1(CC(C)(C)C)=CN(CCCC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.670000076293945
[N+]1(C(C)CCC)=CN(CCCC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.666999816894531
[N+]1(C(C)C(C)C)=CN(CCCC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.616999626159668
[N+]1(C(CC)CC)=CN(CCCC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.651000022888184
[N+]1(C(C)(C)CC)=CN(CCCC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.680000305175781
[N+]1(CCCCC)=CN(CCCC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.550999641418457
[N+]1(CCC(C)C)=CN(CCCC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.57699966430664
[N+]1(CC(C)CC)=CN(CCCC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.621999740600586
[N+]1(CC(C)(C)C)=CN(CCCC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.687000274658203
[N+]1(C(C)CCC)=CN(CCCC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.668999671936035
[N+]1(C(C)C(C)C)=CN(CCCC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.718000411987305
[N+]1(C(CC)CC)=CN(CCCC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.628000259399414
[N+]1(C(C)(C)CC)=CN(CCCC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.680000305175781
[N+]1(CCCCC)=CN(CCCC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.604000091552734
[N+]1(CCC(C)C)=CN(CCCC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.598999977111816
[N+]1(CC(C)CC)=CN(CCCC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.661999702453613
[N+]1(CC(C)(C)C)=CN(CCCC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.668000221252441
[N+]1(C(C)CCC)=CN(CCCC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.673999786376953
[N+]1(C(C)C(C)C)=CN(CCCC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.710000038146973
[N+]1(C(CC)CC)=CN(CCCC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.635000228881836
[N+]1(C(C)(C)CC)=CN(CCCC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.729000091552734
[N+]1(CCCCC)=CN(CCCC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.534000396728516
[N+]1(CCC(C)C)=CN(CCCC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.600000381469727
[N+]1(CC(C)CC)=CN(CCCC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.680000305175781
[N+]1(CC(C)(C)C)=CN(CCCC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.664999961853027
[N+]1(C(C)CCC)=CN(CCCC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.670999526977539
[N+]1(C(C)C(C)C)=CN(CCCC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.708999633789062
[N+]1(C(CC)CC)=CN(CCCC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.612000465393066
[N+]1(C(C)(C)CC)=CN(CCCC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.625
[N+]1(CCCCC)=CN(CCCC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.638999938964844
[N+]1(CCC(C)C)=CN(CCCC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.673999786376953
[N+]1(CC(C)CC)=CN(CCCC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.725000381469727
[N+]1(CC(C)(C)C)=CN(CCCC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.684000015258789
[N+]1(C(C)CCC)=CN(CCCC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.708000183105469
[N+]1(C(C)C(C)C)=CN(CCCC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.711999893188477
[N+]1(C(CC)CC)=CN(CCCC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.678000450134277
[N+]1(C(C)(C)CC)=CN(CCCC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.67199993133545
[N+]1(CCCCC)=CN(CCCC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.539999961853027
[N+]1(CCC(C)C)=CN(CCCC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.539999961853027
[N+]1(CC(C)CC)=CN(CCCC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.557000160217285
[N+]1(CC(C)(C)C)=CN(CCCC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.684000015258789
[N+]1(C(C)CCC)=CN(CCCC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.637999534606934
[N+]1(C(C)C(C)C)=CN(CCCC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.663000106811523
[N+]1(C(CC)CC)=CN(CCCC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.640000343322754
[N+]1(C(C)(C)CC)=CN(CCCC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.66100025177002
[N+]1(CCCCC)=CN(CCCC(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.52299976348877
[N+]1(CCC(C)C)=CN(CCCC(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.564000129699707
[N+]1(CC(C)CC)=CN(CCCC(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.609999656677246
