Smile,Type,HOMO_ev
[N+]1(C(C)(C)C(C)C)=CN(CCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.616999626159668
[N+]1(C(C)(CC)CC)=CN(CCCC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.651000022888184
[N+]1(CCC(C)CC)=CN(CCC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.777999877929688
[N+]1(CCC(C)(C)C)=CN(CCC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.815999984741211
[N+]1(CC(C)CCC)=CN(CCC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.78600025177002
[N+]1(CC(C)C(C)C)=CN(CCC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.765000343322754
[N+]1(CC(CC)CC)=CN(CCC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.819000244140625
[N+]1(CC(C)(C)CC)=CN(CCC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.76099967956543
[N+]1(C(C)CCCC)=CN(CCC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.734000205993652
[N+]1(C(C)CC(C)C)=CN(CCC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.76099967956543
[N+]1(C(C)C(C)CC)=CN(CCC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.739999771118164
[N+]1(C(C)C(C)(C)C)=CN(CCC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.668999671936035
[N+]1(C(CC)CCC)=CN(CCC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.746999740600586
[N+]1(C(CC)C(C)C)=CN(CCC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.734999656677246
[N+]1(C(C)(C)CCC)=CN(CCC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.640000343322754
[N+]1(C(C)(C)C(C)C)=CN(CCC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.62399959564209
[N+]1(C(C)(CC)CC)=CN(CCC(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.675000190734863
[N+]1(CCC(C)(C)C)=CN(CCC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.831000328063965
[N+]1(CC(C)CCC)=CN(CCC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.762999534606934
[N+]1(CC(C)C(C)C)=CN(CCC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.812000274658203
[N+]1(CC(CC)CC)=CN(CCC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.781000137329102
[N+]1(CC(C)(C)CC)=CN(CCC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.755999565124512
[N+]1(C(C)CCCC)=CN(CCC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.791000366210938
[N+]1(C(C)CC(C)C)=CN(CCC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.767000198364258
[N+]1(C(C)C(C)CC)=CN(CCC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.692000389099121
[N+]1(C(C)C(C)(C)C)=CN(CCC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.732000350952148
[N+]1(C(CC)CCC)=CN(CCC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.758999824523926
[N+]1(C(CC)C(C)C)=CN(CCC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.743000030517578
[N+]1(C(C)(C)CCC)=CN(CCC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.682000160217285
[N+]1(C(C)(C)C(C)C)=CN(CCC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.649999618530273
[N+]1(C(C)(CC)CC)=CN(CCC(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.697999954223633
[N+]1(CC(C)CCC)=CN(CC(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.815999984741211
[N+]1(CC(C)C(C)C)=CN(CC(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.76099967956543
[N+]1(CC(CC)CC)=CN(CC(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.772000312805176
[N+]1(CC(C)(C)CC)=CN(CC(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.699000358581543
[N+]1(C(C)CCCC)=CN(CC(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.732999801635742
[N+]1(C(C)CC(C)C)=CN(CC(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.743000030517578
[N+]1(C(C)C(C)CC)=CN(CC(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.668999671936035
[N+]1(C(C)C(C)(C)C)=CN(CC(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.645999908447266
[N+]1(C(CC)CCC)=CN(CC(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.736000061035156
[N+]1(C(CC)C(C)C)=CN(CC(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.722000122070312
[N+]1(C(C)(C)CCC)=CN(CC(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.651000022888184
[N+]1(C(C)(C)C(C)C)=CN(CC(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.645000457763672
[N+]1(C(C)(CC)CC)=CN(CC(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.659000396728516
[N+]1(CC(C)C(C)C)=CN(CC(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.725000381469727
[N+]1(CC(CC)CC)=CN(CC(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.75100040435791
[N+]1(CC(C)(C)CC)=CN(CC(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.696999549865723
[N+]1(C(C)CCCC)=CN(CC(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.732999801635742
[N+]1(C(C)CC(C)C)=CN(CC(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.722999572753906
[N+]1(C(C)C(C)CC)=CN(CC(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.692999839782715
[N+]1(C(C)C(C)(C)C)=CN(CC(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.694999694824219
[N+]1(C(CC)CCC)=CN(CC(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.74899959564209
[N+]1(C(CC)C(C)C)=CN(CC(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.732999801635742
[N+]1(C(C)(C)CCC)=CN(CC(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.654000282287598
[N+]1(C(C)(C)C(C)C)=CN(CC(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.625
[N+]1(C(C)(CC)CC)=CN(CC(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.663999557495117
[N+]1(CC(CC)CC)=CN(CC(CC)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.743000030517578
[N+]1(CC(C)(C)CC)=CN(CC(CC)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.736000061035156
[N+]1(C(C)CCCC)=CN(CC(CC)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.744999885559082
[N+]1(C(C)CC(C)C)=CN(CC(CC)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.739999771118164
[N+]1(C(C)C(C)CC)=CN(CC(CC)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.682999610900879
[N+]1(C(C)C(C)(C)C)=CN(CC(CC)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.678000450134277
[N+]1(C(CC)CCC)=CN(CC(CC)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.746999740600586
[N+]1(C(CC)C(C)C)=CN(CC(CC)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.710000038146973
[N+]1(C(C)(C)CCC)=CN(CC(CC)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.664999961853027
[N+]1(C(C)(C)C(C)C)=CN(CC(CC)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.670000076293945
[N+]1(C(C)(CC)CC)=CN(CC(CC)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.651000022888184
[N+]1(CC(C)(C)CC)=CN(CC(C)(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.725000381469727
[N+]1(C(C)CCCC)=CN(CC(C)(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.6850004196167
[N+]1(C(C)CC(C)C)=CN(CC(C)(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.699999809265137
[N+]1(C(C)C(C)CC)=CN(CC(C)(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.670000076293945
[N+]1(C(C)C(C)(C)C)=CN(CC(C)(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.640000343322754
[N+]1(C(CC)CCC)=CN(CC(C)(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.706000328063965
[N+]1(C(CC)C(C)C)=CN(CC(C)(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.651000022888184
[N+]1(C(C)(C)CCC)=CN(CC(C)(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.630000114440918
[N+]1(C(C)(C)C(C)C)=CN(CC(C)(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.618000030517578
[N+]1(C(C)(CC)CC)=CN(CC(C)(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.586000442504883
[N+]1(C(C)CCCC)=CN(C(C)CCCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.6899995803833
[N+]1(C(C)CC(C)C)=CN(C(C)CCCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.690999984741211
[N+]1(C(C)C(C)CC)=CN(C(C)CCCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.625
[N+]1(C(C)C(C)(C)C)=CN(C(C)CCCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.616000175476074
[N+]1(C(CC)CCC)=CN(C(C)CCCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.682999610900879
[N+]1(C(CC)C(C)C)=CN(C(C)CCCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.65999984741211
[N+]1(C(C)(C)CCC)=CN(C(C)CCCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.63599967956543
[N+]1(C(C)(C)C(C)C)=CN(C(C)CCCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.569000244140625
[N+]1(C(C)(CC)CC)=CN(C(C)CCCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.574000358581543
[N+]1(C(C)CC(C)C)=CN(C(C)CC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.706999778747559
[N+]1(C(C)C(C)CC)=CN(C(C)CC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.611000061035156
[N+]1(C(C)C(C)(C)C)=CN(C(C)CC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.604000091552734
[N+]1(C(CC)CCC)=CN(C(C)CC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.675999641418457
[N+]1(C(CC)C(C)C)=CN(C(C)CC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.652999877929688
[N+]1(C(C)(C)CCC)=CN(C(C)CC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.604000091552734
[N+]1(C(C)(C)C(C)C)=CN(C(C)CC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.576000213623047
[N+]1(C(C)(CC)CC)=CN(C(C)CC(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.57800006866455
[N+]1(C(C)C(C)CC)=CN(C(C)C(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.574000358581543
[N+]1(C(C)C(C)(C)C)=CN(C(C)C(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.585000038146973
[N+]1(C(CC)CCC)=CN(C(C)C(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.616000175476074
[N+]1(C(CC)C(C)C)=CN(C(C)C(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.598999977111816
[N+]1(C(C)(C)CCC)=CN(C(C)C(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.557000160217285
[N+]1(C(C)(C)C(C)C)=CN(C(C)C(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.593000411987305
[N+]1(C(C)(CC)CC)=CN(C(C)C(C)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.571999549865723
[N+]1(C(C)C(C)(C)C)=CN(C(C)C(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.53499984741211
[N+]1(C(CC)CCC)=CN(C(C)C(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.602999687194824
[N+]1(C(CC)C(C)C)=CN(C(C)C(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.605999946594238
[N+]1(C(C)(C)CCC)=CN(C(C)C(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.569999694824219
[N+]1(C(C)(C)C(C)C)=CN(C(C)C(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.564000129699707
[N+]1(C(C)(CC)CC)=CN(C(C)C(C)(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.588000297546387
[N+]1(C(CC)CCC)=CN(C(CC)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.62600040435791
[N+]1(C(CC)C(C)C)=CN(C(CC)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.67300033569336
[N+]1(C(C)(C)CCC)=CN(C(CC)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.605999946594238
[N+]1(C(C)(C)C(C)C)=CN(C(CC)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.562999725341797
[N+]1(C(C)(CC)CC)=CN(C(CC)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.607999801635742
[N+]1(C(CC)C(C)C)=CN(C(CC)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.593000411987305
[N+]1(C(C)(C)CCC)=CN(C(CC)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.597000122070312
[N+]1(C(C)(C)C(C)C)=CN(C(CC)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.557999610900879
[N+]1(C(C)(CC)CC)=CN(C(CC)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.585000038146973
[N+]1(C(C)(C)CCC)=CN(C(C)(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.576000213623047
[N+]1(C(C)(C)C(C)C)=CN(C(C)(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.527000427246094
[N+]1(C(C)(CC)CC)=CN(C(C)(C)CCC)(C=C1),"1,3-dialkylmethylimidazolium",-11.515999794006348
[N+]1(C(C)(C)C(C)C)=CN(C(C)(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.46500015258789
[N+]1(C(C)(CC)CC)=CN(C(C)(C)C(C)C)(C=C1),"1,3-dialkylmethylimidazolium",-11.486000061035156
[N+]1(C(C)(CC)CC)=CN(C(C)(CC)CC)(C=C1),"1,3-dialkylmethylimidazolium",-11.482000350952148
