Smile,Type,HOMO_ev
[N+]1(C)=CN(CCC(C)CCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.097999572753906
[N+]1(C)=CN(CCC(C)CC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.182000160217285
[N+]1(C)=CN(CCC(C)CC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.154000282287598
[N+]1(C)=CN(CCC(C)C(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.270999908447266
[N+]1(C)=CN(CCC(C)C(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.142999649047852
[N+]1(C)=CN(CCC(C)C(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.218999862670898
[N+]1(C)=CN(CCC(C)C(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.1899995803833
[N+]1(C)=CN(CCC(CC)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.180000305175781
[N+]1(C)=CN(CCC(CC)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.222000122070312
[N+]1(C)=CN(CCC(CC)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.20300006866455
[N+]1(C)=CN(CCC(CC)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.289999961853027
[N+]1(C)=CN(CCC(CCC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.366000175476074
[N+]1(C)=CN(CCC(C(C)C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.284000396728516
[N+]1(C)=CN(CCC(C(C)C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.331000328063965
[N+]1(C)=CN(CCC(C)(C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.163000106811523
[N+]1(C)=CN(CCC(C)(C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.215999603271484
[N+]1(C)=CN(CCC(C)(C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.237000465393066
[N+]1(C)=CN(CCC(C)(C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.314000129699707
[N+]1(C)=CN(CCC(C)(CC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.26099967956543
[N+]1(C)=CN(CCC(C)(CC)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.300999641418457
[N+]1(C)=CN(CCC(CC)(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.368000030517578
[N+]1(C)=CN(CC(C)CCCCCC)(C=C1),1-methyl-3-alkylimidazolium,-10.902999877929688
[N+]1(C)=CN(CC(C)CCCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.074999809265137
[N+]1(C)=CN(CC(C)CCC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.086000442504883
[N+]1(C)=CN(CC(C)CCC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.265999794006348
[N+]1(C)=CN(CC(C)CC(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.258999824523926
[N+]1(C)=CN(CC(C)CC(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.232000350952148
[N+]1(C)=CN(CC(C)CC(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.463000297546387
[N+]1(C)=CN(CC(C)CC(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.326000213623047
[N+]1(C)=CN(CC(C)C(C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.458000183105469
[N+]1(C)=CN(CC(C)C(C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.467000007629395
[N+]1(C)=CN(CC(C)C(C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.36299991607666
[N+]1(C)=CN(CC(C)C(C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.467000007629395
[N+]1(C)=CN(CC(C)C(CC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.496999740600586
[N+]1(C)=CN(CC(C)C(CC)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.37600040435791
[N+]1(C)=CN(CC(C)C(C)(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.48900032043457
[N+]1(C)=CN(CC(C)C(C)(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.423999786376953
[N+]1(C)=CN(CC(C)C(C)(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.454999923706055
[N+]1(C)=CN(CC(CC)CCCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.232000350952148
[N+]1(C)=CN(CC(CC)CCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.451000213623047
[N+]1(C)=CN(CC(CC)CC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.513999938964844
[N+]1(C)=CN(CC(CC)CC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.494999885559082
[N+]1(C)=CN(CC(CC)C(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.642000198364258
[N+]1(C)=CN(CC(CC)C(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.54800033569336
[N+]1(C)=CN(CC(CC)C(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.517999649047852
[N+]1(C)=CN(CC(CC)C(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.604999542236328
[N+]1(C)=CN(CC(CCC)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.541999816894531
[N+]1(C)=CN(CC(CCC)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.652000427246094
[N+]1(C)=CN(CC(CCC)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.675000190734863
[N+]1(C)=CN(CC(C(C)C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.652000427246094
[N+]1(C)=CN(CC(C(C)C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.626999855041504
[N+]1(C)=CN(CC(C(C)C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.652000427246094
[N+]1(C)=CN(CC(C(C)C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.640999794006348
[N+]1(C)=CN(CC(CCC)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.670000076293945
[N+]1(C)=CN(CC(C)(C)CCCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.21500015258789
[N+]1(C)=CN(CC(C)(C)CCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.303000450134277
[N+]1(C)=CN(CC(C)(C)CC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.36400032043457
[N+]1(C)=CN(CC(C)(C)CC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.494000434875488
[N+]1(C)=CN(CC(C)(C)C(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.390000343322754
[N+]1(C)=CN(CC(C)(C)C(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.54800033569336
[N+]1(C)=CN(CC(C)(C)C(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.53600025177002
[N+]1(C)=CN(CC(C)(C)C(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.562000274658203
[N+]1(C)=CN(CC(C)(CC)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.579999923706055
[N+]1(C)=CN(CC(C)(CC)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.57699966430664
[N+]1(C)=CN(CC(C)(CC)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.579999923706055
[N+]1(C)=CN(CC(C)(CC)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.656999588012695
[N+]1(C)=CN(CC(C)(CCC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.600000381469727
[N+]1(C)=CN(CC(C)(C(C)C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.654999732971191
[N+]1(C)=CN(CC(C)(C(C)C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.520999908447266
[N+]1(C)=CN(CC(CC)(CC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.777999877929688
[N+]1(C)=CN(CC(CC)(CC)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.62600040435791
[N+]1(C)=CN(C(C)CCCCCCC)(C=C1),1-methyl-3-alkylimidazolium,-10.973999977111816
[N+]1(C)=CN(C(C)CCCCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.116000175476074
[N+]1(C)=CN(C(C)CCCC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.149999618530273
[N+]1(C)=CN(C(C)CCCC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.4399995803833
[N+]1(C)=CN(C(C)CCC(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.307000160217285
[N+]1(C)=CN(C(C)CCC(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.291999816894531
[N+]1(C)=CN(C(C)CCC(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.392000198364258
[N+]1(C)=CN(C(C)CCC(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.402999877929688
[N+]1(C)=CN(C(C)CC(C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.305999755859375
[N+]1(C)=CN(C(C)CC(C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.413000106811523
[N+]1(C)=CN(C(C)CC(C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.460000038146973
[N+]1(C)=CN(C(C)CC(C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.619999885559082
[N+]1(C)=CN(C(C)CC(CC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.5649995803833
[N+]1(C)=CN(C(C)CC(CC)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.526000022888184
[N+]1(C)=CN(C(C)CC(C)(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.451000213623047
[N+]1(C)=CN(C(C)CC(C)(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.428999900817871
[N+]1(C)=CN(C(C)CC(C)(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.472999572753906
[N+]1(C)=CN(C(C)C(C)CCCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.607999801635742
[N+]1(C)=CN(C(C)C(C)CCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.753999710083008
[N+]1(C)=CN(C(C)C(C)CC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.718999862670898
[N+]1(C)=CN(C(C)C(C)CC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.600000381469727
[N+]1(C)=CN(C(C)C(C)C(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.774999618530273
[N+]1(C)=CN(C(C)C(C)C(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.512999534606934
[N+]1(C)=CN(C(C)C(C)C(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.586000442504883
[N+]1(C)=CN(C(C)C(C)C(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.614999771118164
[N+]1(C)=CN(C(C)C(CC)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.786999702453613
[N+]1(C)=CN(C(C)C(CC)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.647000312805176
[N+]1(C)=CN(C(C)C(CC)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.682000160217285
[N+]1(C)=CN(C(C)C(CC)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.744999885559082
[N+]1(C)=CN(C(C)C(CCC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.743000030517578
[N+]1(C)=CN(C(C)C(C(C)C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.746000289916992
[N+]1(C)=CN(C(C)C(C(C)C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.71500015258789
[N+]1(C)=CN(C(C)C(C)(C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.677000045776367
[N+]1(C)=CN(C(C)C(C)(C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.668000221252441
[N+]1(C)=CN(C(C)C(C)(C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.718999862670898
[N+]1(C)=CN(C(C)C(C)(C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.729999542236328
[N+]1(C)=CN(C(C)C(C)(CC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.743000030517578
[N+]1(C)=CN(C(C)C(C)(CC)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.762999534606934
[N+]1(C)=CN(C(C)C(CC)(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.788999557495117
[N+]1(C)=CN(C(CC)CCCCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.28600025177002
[N+]1(C)=CN(C(CC)CCCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.461000442504883
[N+]1(C)=CN(C(CC)CCC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.51200008392334
[N+]1(C)=CN(C(CC)CCC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.744000434875488
[N+]1(C)=CN(C(CC)CC(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.760000228881836
[N+]1(C)=CN(C(CC)CC(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.70300006866455
[N+]1(C)=CN(C(CC)CC(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.65999984741211
[N+]1(C)=CN(C(CC)CC(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.604000091552734
[N+]1(C)=CN(C(CC)C(C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.836999893188477
[N+]1(C)=CN(C(CC)C(C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.784000396728516
[N+]1(C)=CN(C(CC)C(C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.718999862670898
[N+]1(C)=CN(C(CC)C(C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.817999839782715
[N+]1(C)=CN(C(CC)C(CC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.741999626159668
[N+]1(C)=CN(C(CC)C(CC)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.824999809265137
[N+]1(C)=CN(C(CC)C(C)(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.789999961853027
[N+]1(C)=CN(C(CC)C(C)(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.708999633789062
[N+]1(C)=CN(C(CC)C(C)(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.810999870300293
[N+]1(C)=CN(C(CCC)CCCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.593000411987305
[N+]1(C)=CN(C(CCC)CCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.84000015258789
[N+]1(C)=CN(C(CCC)CC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.824999809265137
[N+]1(C)=CN(C(CCC)CC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.831999778747559
[N+]1(C)=CN(C(CCC)C(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.829999923706055
[N+]1(C)=CN(C(CCC)C(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.87399959564209
[N+]1(C)=CN(C(CCC)C(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.812000274658203
[N+]1(C)=CN(C(CCC)C(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.824999809265137
[N+]1(C)=CN(C(CCCC)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.819999694824219
[N+]1(C)=CN(C(CC(C)C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.883000373840332
[N+]1(C)=CN(C(CC(C)C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.873000144958496
[N+]1(C)=CN(C(CC(C)C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.850000381469727
[N+]1(C)=CN(C(C(C)C)CCCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.743000030517578
[N+]1(C)=CN(C(C(C)C)CCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.854000091552734
[N+]1(C)=CN(C(C(C)C)CC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.842000007629395
[N+]1(C)=CN(C(C(C)C)CC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.83899974822998
[N+]1(C)=CN(C(C(C)C)C(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.843000411987305
[N+]1(C)=CN(C(C(C)C)C(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.843000411987305
[N+]1(C)=CN(C(C(C)C)C(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.862000465393066
[N+]1(C)=CN(C(C(C)C)C(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.791000366210938
[N+]1(C)=CN(C(C(C)CC)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.836000442504883
[N+]1(C)=CN(C(C(C)CC)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.850000381469727
[N+]1(C)=CN(C(C(C)(C)C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.831999778747559
[N+]1(C)=CN(C(C(C)(C)C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.842000007629395
[N+]1(C)=CN(C(C(C)(C)C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.812999725341797
[N+]1(C)=CN(C(C(C)(C)C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.694999694824219
[N+]1(C)=CN(C(C)(C)CCCCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.121999740600586
[N+]1(C)=CN(C(C)(C)CCCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.321999549865723
[N+]1(C)=CN(C(C)(C)CCC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.347000122070312
[N+]1(C)=CN(C(C)(C)CCC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.782999992370605
[N+]1(C)=CN(C(C)(C)CC(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.501999855041504
[N+]1(C)=CN(C(C)(C)CC(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.526000022888184
[N+]1(C)=CN(C(C)(C)CC(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.508999824523926
[N+]1(C)=CN(C(C)(C)CC(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.652000427246094
[N+]1(C)=CN(C(C)(C)C(C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.652000427246094
[N+]1(C)=CN(C(C)(C)C(C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.621000289916992
[N+]1(C)=CN(C(C)(C)C(C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.668000221252441
[N+]1(C)=CN(C(C)(C)C(C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.708999633789062
[N+]1(C)=CN(C(C)(C)C(CC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.701000213623047
[N+]1(C)=CN(C(C)(C)C(CC)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.638999938964844
[N+]1(C)=CN(C(C)(C)C(C)(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.730999946594238
[N+]1(C)=CN(C(C)(C)C(C)(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.708000183105469
[N+]1(C)=CN(C(C)(C)C(C)(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.70199966430664
[N+]1(C)=CN(C(C)(CC)CCCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.574000358581543
[N+]1(C)=CN(C(C)(CC)CCC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.680000305175781
[N+]1(C)=CN(C(C)(CC)CC(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.70199966430664
[N+]1(C)=CN(C(C)(CC)CC(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.755000114440918
[N+]1(C)=CN(C(C)(CC)C(C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.718999862670898
[N+]1(C)=CN(C(C)(CC)C(C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.755000114440918
[N+]1(C)=CN(C(C)(CC)C(CC)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.772000312805176
[N+]1(C)=CN(C(C)(CC)C(C)(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.737000465393066
[N+]1(C)=CN(C(C)(CCC)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.756999969482422
[N+]1(C)=CN(C(C)(CCC)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.763999938964844
[N+]1(C)=CN(C(C)(CCC)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.76099967956543
[N+]1(C)=CN(C(C)(C(C)C)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.774999618530273
[N+]1(C)=CN(C(C)(C(C)C)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.718000411987305
[N+]1(C)=CN(C(C)(C(C)C)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.739999771118164
[N+]1(C)=CN(C(C)(C(C)C)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.734000205993652
[N+]1(C)=CN(C(C)(CCC)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.774999618530273
[N+]1(C)=CN(C(CC)(CC)CCCC)(C=C1),1-methyl-3-alkylimidazolium,-11.831999778747559
[N+]1(C)=CN(C(CC)(CC)CC(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.748000144958496
[N+]1(C)=CN(C(CC)(CC)C(C)CC)(C=C1),1-methyl-3-alkylimidazolium,-11.734999656677246
[N+]1(C)=CN(C(CC)(CC)C(C)(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.727999687194824
[N+]1(C)=CN(C(CC)(CCC)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.781999588012695
[N+]1(C)=CN(C(CC)(C(C)C)CCC)(C=C1),1-methyl-3-alkylimidazolium,-11.781000137329102
[N+]1(C)=CN(C(CC)(C(C)C)C(C)C)(C=C1),1-methyl-3-alkylimidazolium,-11.687999725341797
