Smile,Type,HOMO_ev
[N+]1(CCC)=CN(CCCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.21500015258789
[N+]1(C(C)C)=CN(CCCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.178999900817871
[N+]1(CCC)=CN(CCCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.354999542236328
[N+]1(C(C)C)=CN(CCCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.312999725341797
[N+]1(CCC)=CN(CCCCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.406999588012695
[N+]1(C(C)C)=CN(CCCCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.437999725341797
[N+]1(CCC)=CN(CCCCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.67300033569336
[N+]1(C(C)C)=CN(CCCCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.696999549865723
[N+]1(CCC)=CN(CCCC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.48799991607666
[N+]1(C(C)C)=CN(CCCC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.57699966430664
[N+]1(CCC)=CN(CCCC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.517999649047852
[N+]1(C(C)C)=CN(CCCC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.572999954223633
[N+]1(CCC)=CN(CCCC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.58899974822998
[N+]1(C(C)C)=CN(CCCC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.67300033569336
[N+]1(CCC)=CN(CCCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.524999618530273
[N+]1(C(C)C)=CN(CCCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.557000160217285
[N+]1(CCC)=CN(CCC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.612000465393066
[N+]1(C(C)C)=CN(CCC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.680000305175781
[N+]1(CCC)=CN(CCC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.70300006866455
[N+]1(C(C)C)=CN(CCC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.670000076293945
[N+]1(CCC)=CN(CCC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.666000366210938
[N+]1(C(C)C)=CN(CCC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.663000106811523
[N+]1(CCC)=CN(CCC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.621000289916992
[N+]1(C(C)C)=CN(CCC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.652999877929688
[N+]1(CCC)=CN(CCC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.73799991607666
[N+]1(C(C)C)=CN(CCC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.699000358581543
[N+]1(CCC)=CN(CCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.694999694824219
[N+]1(C(C)C)=CN(CCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.6899995803833
[N+]1(CCC)=CN(CCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.631999969482422
[N+]1(C(C)C)=CN(CCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.675000190734863
[N+]1(CCC)=CN(CCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.545999526977539
[N+]1(C(C)C)=CN(CCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.572999954223633
[N+]1(CCC)=CN(CCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.607999801635742
[N+]1(C(C)C)=CN(CCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.621000289916992
[N+]1(CCC)=CN(CC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.63700008392334
[N+]1(C(C)C)=CN(CC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.616999626159668
[N+]1(CCC)=CN(CC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.746000289916992
[N+]1(C(C)C)=CN(CC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.635000228881836
[N+]1(CCC)=CN(CC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.722000122070312
[N+]1(C(C)C)=CN(CC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.645999908447266
[N+]1(CCC)=CN(CC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.718999862670898
[N+]1(C(C)C)=CN(CC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.64900016784668
[N+]1(CCC)=CN(CC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.71500015258789
[N+]1(C(C)C)=CN(CC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.704999923706055
[N+]1(CCC)=CN(CC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.678999900817871
[N+]1(C(C)C)=CN(CC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.604999542236328
[N+]1(CCC)=CN(CC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.710000038146973
[N+]1(C(C)C)=CN(CC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.687000274658203
[N+]1(CCC)=CN(CC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.585000038146973
[N+]1(C(C)C)=CN(CC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.581999778747559
[N+]1(CCC)=CN(CC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.71399974822998
[N+]1(C(C)C)=CN(CC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.71500015258789
[N+]1(CCC)=CN(CC(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.729999542236328
[N+]1(C(C)C)=CN(CC(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.694000244140625
[N+]1(CCC)=CN(CC(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.751999855041504
[N+]1(C(C)C)=CN(CC(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.67300033569336
[N+]1(CCC)=CN(CC(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.715999603271484
[N+]1(C(C)C)=CN(CC(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.737000465393066
[N+]1(CCC)=CN(CC(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.72700023651123
[N+]1(C(C)C)=CN(CC(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.723999977111816
[N+]1(CCC)=CN(CC(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.782999992370605
[N+]1(C(C)C)=CN(CC(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.741000175476074
[N+]1(CCC)=CN(CC(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.729999542236328
[N+]1(C(C)C)=CN(CC(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.682999610900879
[N+]1(CCC)=CN(CC(C)(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.663999557495117
[N+]1(C(C)C)=CN(CC(C)(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.62600040435791
[N+]1(CCC)=CN(CC(C)(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.699999809265137
[N+]1(C(C)C)=CN(CC(C)(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.630000114440918
[N+]1(CCC)=CN(CC(C)(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.644000053405762
[N+]1(C(C)C)=CN(CC(C)(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.637999534606934
[N+]1(CCC)=CN(CC(C)(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.706000328063965
[N+]1(C(C)C)=CN(CC(C)(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.633000373840332
[N+]1(CCC)=CN(CC(C)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.763999938964844
[N+]1(C(C)C)=CN(CC(C)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.717000007629395
[N+]1(CCC)=CN(CC(C)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.730999946594238
[N+]1(C(C)C)=CN(CC(C)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.616000175476074
[N+]1(CCC)=CN(CC(CC)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.711000442504883
[N+]1(C(C)C)=CN(CC(CC)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.682999610900879
[N+]1(CCC)=CN(C(C)CCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.54699993133545
[N+]1(C(C)C)=CN(C(C)CCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.581000328063965
[N+]1(CCC)=CN(C(C)CCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.659000396728516
[N+]1(C(C)C)=CN(C(C)CCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.644000053405762
[N+]1(CCC)=CN(C(C)CCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.60099983215332
