Smile,Type,HOMO_ev
[N+]1(CCC)=CN(CCCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.640999794006348
[N+]1(C(C)C)=CN(CCCC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.697999954223633
[N+]1(CCC)=CN(CCCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.63599967956543
[N+]1(C(C)C)=CN(CCCC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.696999549865723
[N+]1(CCC)=CN(CCCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.541999816894531
[N+]1(C(C)C)=CN(CCCC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.57800006866455
[N+]1(CCC)=CN(CCCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.548999786376953
[N+]1(C(C)C)=CN(CCCC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.645000457763672
[N+]1(CCC)=CN(CCC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.652999877929688
[N+]1(C(C)C)=CN(CCC(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.659000396728516
[N+]1(CCC)=CN(CCC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.72599983215332
[N+]1(C(C)C)=CN(CCC(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.708000183105469
[N+]1(CCC)=CN(CCC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.675999641418457
[N+]1(C(C)C)=CN(CCC(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.70300006866455
[N+]1(CCC)=CN(CCC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.626999855041504
[N+]1(C(C)C)=CN(CCC(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.652999877929688
[N+]1(CCC)=CN(CCC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.715999603271484
[N+]1(C(C)C)=CN(CCC(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.730999946594238
[N+]1(CCC)=CN(CCC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.66100025177002
[N+]1(C(C)C)=CN(CCC(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.659000396728516
[N+]1(CCC)=CN(CCC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.647000312805176
[N+]1(C(C)C)=CN(CCC(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.732000350952148
[N+]1(CCC)=CN(CCC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.553999900817871
[N+]1(C(C)C)=CN(CCC(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.630000114440918
[N+]1(CCC)=CN(CCC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.732000350952148
[N+]1(C(C)C)=CN(CCC(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.74899959564209
[N+]1(CCC)=CN(CCC(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.769000053405762
[N+]1(C(C)C)=CN(CCC(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.725000381469727
[N+]1(CCC)=CN(CCC(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.670999526977539
[N+]1(C(C)C)=CN(CCC(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.670999526977539
[N+]1(CCC)=CN(CCC(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.642999649047852
[N+]1(C(C)C)=CN(CCC(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.619000434875488
[N+]1(CCC)=CN(CCC(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.793999671936035
[N+]1(C(C)C)=CN(CCC(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.774999618530273
[N+]1(CCC)=CN(CCC(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.717000007629395
[N+]1(C(C)C)=CN(CCC(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.696999549865723
[N+]1(CCC)=CN(CCC(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.685999870300293
[N+]1(C(C)C)=CN(CCC(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.642999649047852
[N+]1(CCC)=CN(CCC(C)(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.722000122070312
[N+]1(C(C)C)=CN(CCC(C)(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.762999534606934
[N+]1(CCC)=CN(CCC(C)(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.62399959564209
[N+]1(C(C)C)=CN(CCC(C)(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.687000274658203
[N+]1(CCC)=CN(CCC(C)(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.579000473022461
[N+]1(C(C)C)=CN(CCC(C)(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.626999855041504
[N+]1(CCC)=CN(CCC(C)(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.522000312805176
[N+]1(C(C)C)=CN(CCC(C)(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.579000473022461
[N+]1(CCC)=CN(CCC(C)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.666999816894531
[N+]1(C(C)C)=CN(CCC(C)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.680999755859375
[N+]1(CCC)=CN(CCC(C)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.534000396728516
[N+]1(C(C)C)=CN(CCC(C)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.598999977111816
[N+]1(CCC)=CN(CCC(CC)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.623000144958496
[N+]1(C(C)C)=CN(CCC(CC)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.66100025177002
[N+]1(CCC)=CN(CC(C)CCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.58899974822998
[N+]1(C(C)C)=CN(CC(C)CCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.527999877929688
[N+]1(CCC)=CN(CC(C)CCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.678999900817871
[N+]1(C(C)C)=CN(CC(C)CCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.711000442504883
[N+]1(CCC)=CN(CC(C)CCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.711000442504883
[N+]1(C(C)C)=CN(CC(C)CCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.70300006866455
[N+]1(CCC)=CN(CC(C)CCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.690999984741211
[N+]1(C(C)C)=CN(CC(C)CCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.654000282287598
[N+]1(CCC)=CN(CC(C)CC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.732000350952148
[N+]1(C(C)C)=CN(CC(C)CC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.717000007629395
[N+]1(CCC)=CN(CC(C)CC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.734999656677246
[N+]1(C(C)C)=CN(CC(C)CC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.666000366210938
[N+]1(CCC)=CN(CC(C)CC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.777000427246094
[N+]1(C(C)C)=CN(CC(C)CC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.682000160217285
[N+]1(CCC)=CN(CC(C)CC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.689000129699707
[N+]1(C(C)C)=CN(CC(C)CC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.626999855041504
[N+]1(CCC)=CN(CC(C)C(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.762999534606934
[N+]1(C(C)C)=CN(CC(C)C(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.741000175476074
[N+]1(CCC)=CN(CC(C)C(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.746999740600586
[N+]1(C(C)C)=CN(CC(C)C(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.6899995803833
[N+]1(CCC)=CN(CC(C)C(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.694999694824219
[N+]1(C(C)C)=CN(CC(C)C(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.651000022888184
[N+]1(CCC)=CN(CC(C)C(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.633000373840332
[N+]1(C(C)C)=CN(CC(C)C(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.612000465393066
[N+]1(CCC)=CN(CC(C)C(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.722999572753906
[N+]1(C(C)C)=CN(CC(C)C(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.699999809265137
[N+]1(CCC)=CN(CC(C)C(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.677000045776367
[N+]1(C(C)C)=CN(CC(C)C(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.63700008392334
[N+]1(CCC)=CN(CC(C)C(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.640000343322754
[N+]1(C(C)C)=CN(CC(C)C(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.592000007629395
[N+]1(CCC)=CN(CC(C)C(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.614999771118164
[N+]1(C(C)C)=CN(CC(C)C(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.607999801635742
[N+]1(CCC)=CN(CC(C)C(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.618000030517578
[N+]1(C(C)C)=CN(CC(C)C(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.597999572753906
[N+]1(CCC)=CN(CC(CC)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.694000244140625
[N+]1(C(C)C)=CN(CC(CC)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.684000015258789
[N+]1(CCC)=CN(CC(CC)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.737000465393066
[N+]1(C(C)C)=CN(CC(CC)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.741999626159668
[N+]1(CCC)=CN(CC(CC)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.736000061035156
[N+]1(C(C)C)=CN(CC(CC)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.690999984741211
[N+]1(CCC)=CN(CC(CC)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.720999717712402
[N+]1(C(C)C)=CN(CC(CC)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.6899995803833
[N+]1(CCC)=CN(CC(CC)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.75
[N+]1(C(C)C)=CN(CC(CC)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.711999893188477
[N+]1(CCC)=CN(CC(CC)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.72700023651123
[N+]1(C(C)C)=CN(CC(CC)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.663000106811523
[N+]1(CCC)=CN(CC(CC)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.666999816894531
[N+]1(C(C)C)=CN(CC(CC)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.673999786376953
[N+]1(CCC)=CN(CC(CC)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.67199993133545
[N+]1(C(C)C)=CN(CC(CC)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.64799976348877
[N+]1(CCC)=CN(CC(CCC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.791000366210938
[N+]1(C(C)C)=CN(CC(CCC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.71500015258789
[N+]1(CCC)=CN(CC(CCC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.734000205993652
[N+]1(C(C)C)=CN(CC(CCC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.741000175476074
[N+]1(CCC)=CN(CC(CCC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.765000343322754
[N+]1(C(C)C)=CN(CC(CCC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.713000297546387
[N+]1(CCC)=CN(CC(C(C)C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.746000289916992
[N+]1(C(C)C)=CN(CC(C(C)C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.744000434875488
[N+]1(CCC)=CN(CC(C(C)C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.786999702453613
[N+]1(C(C)C)=CN(CC(C(C)C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.725000381469727
[N+]1(CCC)=CN(CC(C(C)C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.758000373840332
[N+]1(C(C)C)=CN(CC(C(C)C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.720000267028809
[N+]1(CCC)=CN(CC(C(C)C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.711000442504883
[N+]1(C(C)C)=CN(CC(C(C)C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.73799991607666
[N+]1(CCC)=CN(CC(CCC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.73799991607666
[N+]1(C(C)C)=CN(CC(CCC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.725000381469727
[N+]1(CCC)=CN(CC(C)(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.770999908447266
[N+]1(C(C)C)=CN(CC(C)(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.680000305175781
[N+]1(CCC)=CN(CC(C)(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.715999603271484
[N+]1(C(C)C)=CN(CC(C)(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.670999526977539
[N+]1(CCC)=CN(CC(C)(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.70300006866455
[N+]1(C(C)C)=CN(CC(C)(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.661999702453613
[N+]1(CCC)=CN(CC(C)(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.694999694824219
[N+]1(C(C)C)=CN(CC(C)(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.621000289916992
[N+]1(CCC)=CN(CC(C)(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.687999725341797
[N+]1(C(C)C)=CN(CC(C)(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.616000175476074
[N+]1(CCC)=CN(CC(C)(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.675999641418457
[N+]1(C(C)C)=CN(CC(C)(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.592000007629395
[N+]1(CCC)=CN(CC(C)(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.685999870300293
[N+]1(C(C)C)=CN(CC(C)(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.633999824523926
[N+]1(CCC)=CN(CC(C)(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.640000343322754
[N+]1(C(C)C)=CN(CC(C)(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.619000434875488
[N+]1(CCC)=CN(CC(C)(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.743000030517578
[N+]1(C(C)C)=CN(CC(C)(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.644000053405762
[N+]1(CCC)=CN(CC(C)(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.708999633789062
[N+]1(C(C)C)=CN(CC(C)(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.694000244140625
[N+]1(CCC)=CN(CC(C)(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.680999755859375
[N+]1(C(C)C)=CN(CC(C)(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.616999626159668
[N+]1(CCC)=CN(CC(C)(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.678999900817871
[N+]1(C(C)C)=CN(CC(C)(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.670999526977539
[N+]1(CCC)=CN(CC(C)(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.73900032043457
[N+]1(C(C)C)=CN(CC(C)(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.755000114440918
[N+]1(CCC)=CN(CC(C)(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.720000267028809
[N+]1(C(C)C)=CN(CC(C)(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.633999824523926
[N+]1(CCC)=CN(CC(C)(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.696999549865723
[N+]1(C(C)C)=CN(CC(C)(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.659000396728516
[N+]1(CCC)=CN(CC(CC)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.751999855041504
[N+]1(C(C)C)=CN(CC(CC)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.682999610900879
[N+]1(CCC)=CN(CC(CC)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.67300033569336
[N+]1(C(C)C)=CN(CC(CC)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.625
[N+]1(CCC)=CN(C(C)CCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.493000030517578
[N+]1(C(C)C)=CN(C(C)CCCCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.456000328063965
[N+]1(CCC)=CN(C(C)CCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.628000259399414
[N+]1(C(C)C)=CN(C(C)CCCCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.70199966430664
[N+]1(CCC)=CN(C(C)CCCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.70199966430664
[N+]1(C(C)C)=CN(C(C)CCCC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.651000022888184
[N+]1(CCC)=CN(C(C)CCCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.770999908447266
[N+]1(C(C)C)=CN(C(C)CCCC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.652999877929688
[N+]1(CCC)=CN(C(C)CCC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.65999984741211
[N+]1(C(C)C)=CN(C(C)CCC(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.663000106811523
[N+]1(CCC)=CN(C(C)CCC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.692999839782715
[N+]1(C(C)C)=CN(C(C)CCC(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.57699966430664
[N+]1(CCC)=CN(C(C)CCC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.651000022888184
[N+]1(C(C)C)=CN(C(C)CCC(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.607999801635742
[N+]1(CCC)=CN(C(C)CCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.692999839782715
[N+]1(C(C)C)=CN(C(C)CCC(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.541999816894531
[N+]1(CCC)=CN(C(C)CC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.715999603271484
[N+]1(C(C)C)=CN(C(C)CC(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.654000282287598
[N+]1(CCC)=CN(C(C)CC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.715999603271484
[N+]1(C(C)C)=CN(C(C)CC(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.654000282287598
[N+]1(CCC)=CN(C(C)CC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.694000244140625
[N+]1(C(C)C)=CN(C(C)CC(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.600000381469727
[N+]1(CCC)=CN(C(C)CC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.678000450134277
[N+]1(C(C)C)=CN(C(C)CC(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.576000213623047
[N+]1(CCC)=CN(C(C)CC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.732999801635742
[N+]1(C(C)C)=CN(C(C)CC(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.61400032043457
[N+]1(CCC)=CN(C(C)CC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.692000389099121
[N+]1(C(C)C)=CN(C(C)CC(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.57699966430664
[N+]1(CCC)=CN(C(C)CC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.675999641418457
[N+]1(C(C)C)=CN(C(C)CC(C)(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.574000358581543
[N+]1(CCC)=CN(C(C)CC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.63700008392334
[N+]1(C(C)C)=CN(C(C)CC(C)(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.567999839782715
[N+]1(CCC)=CN(C(C)CC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.637999534606934
[N+]1(C(C)C)=CN(C(C)CC(C)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.579999923706055
[N+]1(CCC)=CN(C(C)C(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.720000267028809
[N+]1(C(C)C)=CN(C(C)C(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.62399959564209
[N+]1(CCC)=CN(C(C)C(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.781999588012695
[N+]1(C(C)C)=CN(C(C)C(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.604000091552734
[N+]1(CCC)=CN(C(C)C(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.708000183105469
[N+]1(C(C)C)=CN(C(C)C(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.619999885559082
[N+]1(CCC)=CN(C(C)C(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.656999588012695
[N+]1(C(C)C)=CN(C(C)C(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.642000198364258
[N+]1(CCC)=CN(C(C)C(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.6899995803833
[N+]1(C(C)C)=CN(C(C)C(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.593999862670898
