Smile,Type,HOMO_ev
[N+]1(C(C)C)=CN(C(C)CCCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.682000160217285
[N+]1(CCC)=CN(C(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.793000221252441
[N+]1(C(C)C)=CN(C(C)CCC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.737000465393066
[N+]1(CCC)=CN(C(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.784000396728516
[N+]1(C(C)C)=CN(C(C)CC(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.71500015258789
[N+]1(CCC)=CN(C(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.795999526977539
[N+]1(C(C)C)=CN(C(C)CC(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.746999740600586
[N+]1(CCC)=CN(C(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.77400016784668
[N+]1(C(C)C)=CN(C(C)C(C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.699999809265137
[N+]1(CCC)=CN(C(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.756999969482422
[N+]1(C(C)C)=CN(C(C)C(C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.675999641418457
[N+]1(CCC)=CN(C(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.786999702453613
[N+]1(C(C)C)=CN(C(C)C(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.684000015258789
[N+]1(CCC)=CN(C(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.73799991607666
[N+]1(C(C)C)=CN(C(C)C(C)(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.668000221252441
[N+]1(CCC)=CN(C(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.805000305175781
[N+]1(C(C)C)=CN(C(CC)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.741000175476074
[N+]1(CCC)=CN(C(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.836000442504883
[N+]1(C(C)C)=CN(C(CC)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.72599983215332
[N+]1(CCC)=CN(C(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.805000305175781
[N+]1(C(C)C)=CN(C(CC)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.741999626159668
[N+]1(CCC)=CN(C(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.760000228881836
[N+]1(C(C)C)=CN(C(CC)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.670000076293945
[N+]1(CCC)=CN(C(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.824000358581543
[N+]1(C(C)C)=CN(C(CCC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.744000434875488
[N+]1(CCC)=CN(C(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.836000442504883
[N+]1(C(C)C)=CN(C(C(C)C)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.730999946594238
[N+]1(CCC)=CN(C(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.772000312805176
[N+]1(C(C)C)=CN(C(C(C)C)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.720999717712402
[N+]1(CCC)=CN(C(C)(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.684000015258789
[N+]1(C(C)C)=CN(C(C)(C)CCCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.656999588012695
[N+]1(CCC)=CN(C(C)(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.697999954223633
[N+]1(C(C)C)=CN(C(C)(C)CC(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.690999984741211
[N+]1(CCC)=CN(C(C)(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.687999725341797
[N+]1(C(C)C)=CN(C(C)(C)C(C)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.640000343322754
[N+]1(CCC)=CN(C(C)(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.744000434875488
[N+]1(C(C)C)=CN(C(C)(C)C(C)(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.642000198364258
[N+]1(CCC)=CN(C(C)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.711999893188477
[N+]1(C(C)C)=CN(C(C)(CC)CCC)(C=C1),1-alkyl-3-alkylimidazolium,-11.642999649047852
[N+]1(CCC)=CN(C(C)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.692999839782715
[N+]1(C(C)C)=CN(C(C)(CC)C(C)C)(C=C1),1-alkyl-3-alkylimidazolium,-11.649999618530273
[N+]1(CCC)=CN(C(CC)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.685999870300293
[N+]1(C(C)C)=CN(C(CC)(CC)CC)(C=C1),1-alkyl-3-alkylimidazolium,-11.640999794006348
